,word,score,pvalue
623,giao,865.0844387551613,3.8213002496863777e-190
1398,nhanh,758.6310707873625,5.329791624451957e-167
801,hàng,581.6557923102711,1.6364889582457495e-128
2555,đóng_gói,365.71223705527893,1.6061553044610841e-81
446,cẩn_thận,210.90107135064733,8.73533440698158e-48
1023,kỹ,50.013746323525865,1.5267266213828846e-12
1415,nhiệt_tình,49.08418772914261,2.4520894546906387e-12
834,hôm,47.25448867635759,6.234305393667784e-12
1249,móp,42.02066446150567,9.031395022010558e-11
1399,nhanh_chóng,40.60857616722326,1.85988559834937e-10
109,bé,40.45754316859734,2.0093520113309672e-10
580,dự_kiến,39.64777327935222,3.0415130818718444e-10
1774,ship,38.89844887094802,4.464351975383604e-10
1983,thấm,38.57948540711868,5.256856919298203e-10
309,chậm,36.37392657067328,1.6286748128225506e-09
1433,nhân_viên,31.306833634837105,2.203028303605146e-08
2565,đúng,28.38158719501785,9.960819774339623e-08
2189,tã,27.76447451755002,1.370191929089241e-07
2364,vận_chuyển,27.00244229246848,2.0319855477966563e-07
720,hang,23.896071105802953,1.0167906507616253e-06
668,goi,23.693964782536973,1.1293614459877039e-06
1240,méo,23.62075235045426,1.1731547851761562e-06
1297,mỏng,23.515699688522705,1.2389861496811671e-06
316,chắc_chắn,22.841994095901043,1.7588041806180138e-06
1005,kĩ,22.655870445344128,1.9376729965715727e-06
685,gói,22.635154730653497,1.958677405017546e-06
1276,mặc,22.376173039221833,2.2413752728627407e-06
1778,shipper,22.2888208024148,2.345682207471969e-06
864,hẹn,21.03368323744838,4.512795633623167e-06
838,hút,20.818784560544984,5.048536295960971e-06
2011,thời_gian,19.648212510896386,9.309035418220401e-06
98,bán,19.645699067870922,9.321288610989468e-06
1364,ngày,19.438931110496263,1.038680515498674e-05
1068,loại,19.33434475907422,1.0971506202847555e-05
1092,lâu,19.31088753389494,1.1107119951888102e-05
306,chất_lượng,19.297694276440218,1.1184132686213257e-05
2329,vui_vẻ,18.407894736842106,1.783176502005727e-05
535,dùng,17.93091623825116,2.2906969245609022e-05
118,bình,17.6715277864075,2.625269974598024e-05
2242,tận,16.991902834008098,3.75395705638457e-05
182,bọc,16.682708778875213,4.4181874348976694e-05
1219,mua,16.604215622293058,4.6048553384107476e-05
1895,thay,16.247883537402373,5.5571637835438966e-05
2236,tả,15.70384413367292,7.407347375335457e-05
1229,màu,15.599803792761168,7.82627093927522e-05
1253,mông,15.536812008577556,8.091413008351386e-05
885,hộp,15.396343908085267,8.715676370834261e-05
501,dong,15.286346450472141,9.238184176521292e-05
2108,tràn,15.237700873672058,9.479204285382494e-05
370,con,15.080772069029159,0.00010300718813736625
1817,sáng,14.82185800731002,0.00011815803990965535
1792,size,14.654296651256702,0.00012913991971394374
1946,thân_thiện,14.022455491632252,0.00018064044311300026
2606,đặt,13.49144000310026,0.00023965421016940676
418,cũ,12.958965088301635,0.000318393136144035
458,cồng_kềnh,12.743927125506074,0.0003571669623681341
214,can,12.743927125506074,0.0003571669623681341
1853,sớm,12.743927125506074,0.0003571669623681341
1837,sản_phẩm,12.0846650152075,0.0005083823471451551
1696,quần,12.018311381515723,0.0005268040876203019
1966,thùng,11.758257735554656,0.0006057389899136842
2539,đánh_giá,11.676233095936077,0.0006330357068910027
357,co,11.614451569899071,0.0006544133205776569
1653,phục_vụ,11.337693494196259,0.0007594959561898559
595,freeship,11.327935222672064,0.0007634974783229504
1828,sơ_sài,11.327935222672064,0.0007634974783229504
637,giáo,11.327935222672064,0.0007634974783229504
258,chuyên_nghiệp,11.327935222672064,0.0007634974783229504
1285,mẹ,11.177745913712025,0.0008278428498417368
2191,tè,10.599904356205851,0.0011309351016962085
1636,phí,10.478662507994432,0.001207611493030032
2248,tặng,10.109096809258585,0.001475392512120536
1958,thôi,9.98028669220913,0.00158225046956073
2671,ướt,9.98028669220913,0.00158225046956073
1512,now,9.911943319838056,0.0016420963582672956
1024,kỹ_càng,9.911943319838056,0.0016420963582672956
2032,tikinow,9.911943319838056,0.0016420963582672956
936,khác,9.84828069066106,0.0016999055969326852
1887,than,9.740156285721726,0.0018028556846217657
2070,to,9.666267723940498,0.0018768220671737676
178,bỉm,9.571950834741376,0.001975727233727834
1162,ma,9.528511344296117,0.0020230415012711354
2694,ủng_hộ,9.504973890103857,0.002049156746333337
948,khô,9.365917577525495,0.002210573094694349
880,hồng,9.18084345961401,0.0024456129356955508
567,dịch_vụ,8.905354605516372,0.0028433565768818505
32,ban_ngày,8.902151652568492,0.0028483482794760097
465,cục,8.902151652568492,0.0028483482794760097
472,cực,8.890139186476016,0.0028671487489895188
1974,thường,8.83576389320375,0.002953839730889754
1477,nhật,8.83576389320375,0.002953839730889754
2432,xài,8.642734737266549,0.0032836815959180845
2524,đong,8.495951417004049,0.0035593760281433136
2557,đóng_thùng,8.495951417004049,0.0035593760281433136
251,chu_đáo,8.495951417004049,0.0035593760281433136
154,bất_ngờ,8.495951417004049,0.0035593760281433136
1111,lưng,8.362063188087888,0.0038313531200490298
1183,merries,8.257766084363325,0.00405780304856737
1695,quấn,8.167888481422683,0.004263851561750667
467,cứng,8.144700351682665,0.004318719122110328
2213,túi_tiền,8.144700351682665,0.004318719122110328
2488,ít,8.144700351682665,0.004318719122110328
71,bobby,7.975853346033898,0.004740540408207457
1941,tháng,7.901505617338687,0.004939366688248789
1550,nước,7.860947310328448,0.005051391981203399
693,gấu,7.768406004288778,0.005316794639393456
2050,tiếng,7.768406004288778,0.005316794639393456
2057,tiền,7.749874100355084,0.0053716285838242795
1309,mới,7.511031684087627,0.006132223711733782
1341,nghĩ,7.45565750164712,0.006323737572577393
398,cách,7.450145853168689,0.006343130886463106
1251,mô_tả,7.285774299938552,0.0069502767506685985
2414,xl,7.24868210130963,0.007095306795469686
2397,xa,7.110559016995946,0.007663120877970337
0,a_giao,7.07995951417004,0.007795077141690118
1198,miễn_phí,7.07995951417004,0.007795077141690118
1486,nhỉ,7.0621872766261635,0.00787278185152716
1066,lon,7.053227765028488,0.00791225496160889
1940,thái_độ,7.011227745816126,0.008100011456854838
1640,phù_hợp,6.971785679466109,0.008280482457264995
1758,rửa,6.7690683484154395,0.009275124080630257
2174,tuần,6.765781448643411,0.009292222549660915
1257,mùi,6.702778830840227,0.009626276950029024
1292,mịn,6.643933173782314,0.009949403696013805
992,kém,6.643933173782314,0.009949403696013805
861,hằn,6.6016881636102145,0.010188212489646683
1793,siêu,6.482608135436212,0.01089350235107371
1402,nhau,6.35994261372351,0.01167253187941468
2623,đệm,6.35994261372351,0.01167253187941468
794,huỷ,6.3559685489635465,0.011698706105395563
474,cực_kỳ,6.308967992367789,0.012012874461555129
945,khó_chịu,6.150775372672038,0.013135450023955964
1777,shiper,6.144835669202697,0.013179641243501766
2256,tối,6.144835669202697,0.013179641243501766
797,hàg,6.144835669202697,0.013179641243501766
1133,lằn,6.085499129711596,0.01362958558187166
530,dòng,6.065207520732753,0.013787055352692257
