,word,score,pvalue
2009,thố,14.009501187648455,0.0001818892126456836
1369,ngôi,14.009501187648455,0.0001818892126456836
2185,tách,14.009501187648455,0.0001818892126456836
2245,tắm,13.943200682384385,0.0001884179169353068
362,coi,13.943200682384385,0.0001884179169353068
1087,làm_việc,13.943200682384385,0.0001884179169353068
2595,đầy_đủ,13.943200682384385,0.0001884179169353068
649,giải_quyết,13.386296010806028,0.0002534694478390626
207,bực_mình,13.386296010806028,0.0002534694478390626
706,gối,13.386296010806028,0.0002534694478390626
2674,ảnh,13.386296010806028,0.0002534694478390626
2575,đơn_vị,13.386296010806028,0.0002534694478390626
1734,rõ_ràng,13.386296010806028,0.0002534694478390626
145,bạn,12.968928398678042,0.00031670323863607915
2625,địa_chỉ,12.354026043692896,0.0004400364930442608
2108,tràn,11.9898572647115,0.0005349088673344703
2174,tuần,11.733146665244103,0.0006139669537008396
7,ai,11.733146665244103,0.0006139669537008396
2057,tiền,11.60611768230947,0.0006573522920657568
643,giúp,11.561608985456854,0.0006732756617989322
1123,lấy,11.535896463151484,0.0006826515191597964
1493,nhờ,11.084138338693656,0.0008706927138289046
2607,đặt_hàng,10.893518008222738,0.0009650136798419739
2510,đi,10.318700291210396,0.0013168899597344986
2517,điện,10.315229446915858,0.0013193689158094164
981,kiểm_tra,10.308375942084313,0.0013242777260859089
838,hút,10.27106146533831,0.0013513303469263173
2611,đến,10.231574383280616,0.0013805677291080104
676,goon,10.130278234243702,0.0014585338947363847
118,bình,9.930523844578172,0.0016256026378562488
907,kem,9.928983535624216,0.0016269635499203774
2384,vỡ,9.928983535624216,0.0016269635499203774
713,hag,9.928983535624216,0.0016269635499203774
488,de,9.928983535624216,0.0016269635499203774
650,giải_thích,9.928983535624216,0.0016269635499203774
251,chu_đáo,9.928983535624216,0.0016269635499203774
1229,màu,9.476152792242466,0.0020816003897957624
1606,pampers,9.422177009155646,0.0021437686377879534
414,công_bố,9.339667458432302,0.002242462138284958
206,bực_bội,9.339667458432302,0.002242462138284958
213,cam_kết,9.339667458432302,0.002242462138284958
918,khiến,9.339667458432302,0.002242462138284958
614,gi,9.339667458432302,0.002242462138284958
1527,này_khác,9.339667458432302,0.002242462138284958
2484,âm_nhạc,9.339667458432302,0.002242462138284958
2053,tiếp_nhận,9.339667458432302,0.002242462138284958
1801,soạn,9.339667458432302,0.002242462138284958
1184,mh,9.339667458432302,0.002242462138284958
2323,vu,9.339667458432302,0.002242462138284958
2214,túi_xách,9.339667458432302,0.002242462138284958
16,and,9.339667458432302,0.002242462138284958
1175,may_mắn,9.339667458432302,0.002242462138284958
282,chú,9.339667458432302,0.002242462138284958
1659,pony,9.339667458432302,0.002242462138284958
1656,pin,9.339667458432302,0.002242462138284958
1832,sạc,9.339667458432302,0.002242462138284958
1747,rỉ,9.339667458432302,0.002242462138284958
321,chặt,9.339667458432302,0.002242462138284958
2183,tàu_hoả,9.339667458432302,0.002242462138284958
1821,sét,9.339667458432302,0.002242462138284958
1875,tek,9.339667458432302,0.002242462138284958
2403,xe_đạp,9.339667458432302,0.002242462138284958
1592,om,9.339667458432302,0.002242462138284958
2076,top,9.339667458432302,0.002242462138284958
873,họ,9.339667458432302,0.002242462138284958
2275,tờ,9.339667458432302,0.002242462138284958
1564,nẻo,9.339667458432302,0.002242462138284958
1491,nhồi,9.339667458432302,0.002242462138284958
2615,đề,9.339667458432302,0.002242462138284958
2578,đươc,9.339667458432302,0.002242462138284958
1957,thôg,9.339667458432302,0.002242462138284958
1322,navy,9.339667458432302,0.002242462138284958
94,bài,9.339667458432302,0.002242462138284958
2515,điều_kiện,9.339667458432302,0.002242462138284958
972,kinh_nghiệm,9.339667458432302,0.002242462138284958
1446,nhóc,9.339667458432302,0.002242462138284958
979,kiểm,9.339667458432302,0.002242462138284958
