,word,score,pvalue
484,date,553.006001603453,2.792967269093857e-122
839,hăm,273.1626748419238,2.3207728215376284e-61
1309,mới,204.675434008448,1.993447766788964e-46
2397,xa,170.16040038889247,6.825485325861916e-39
851,hạn,160.70697212109604,7.928399176220838e-37
810,hâm,116.12503033786805,4.4625654654851454e-27
418,cũ,102.33370478313049,4.691418317334065e-24
783,hsd,81.26470588235296,1.9742103753895732e-19
1839,sản_xuất,75.3754550680207,3.891982593841138e-18
109,bé,64.41120588178829,1.0098218915421601e-15
38,bao_bì,58.72953323668598,1.809055932135881e-14
1722,rách,51.93683206181495,5.731513758240393e-13
476,da,45.2997934376738,1.6906696155667758e-11
1861,sử_dụng,41.12540501322953,1.4276851728894117e-10
1001,kích_ứng,36.11764705882353,1.8575700414412315e-09
1514,nsx,35.97434055055248,1.999331328480023e-09
514,dài,30.858593600306573,2.775304339465505e-08
1128,lận,27.088235294117656,1.943772889001208e-07
1812,sx,24.5915045985821,7.086345393738347e-07
1941,tháng,24.28934999943645,8.289613274481768e-07
1997,thẻ,20.834142343147896,5.008216073768423e-06
2631,đỏ,20.262538321517535,6.75095702424304e-06
1547,năm,18.504712634239365,1.6948470982635932e-05
945,khó_chịu,18.44212323749197,1.7514326121533887e-05
443,cấn,18.058823529411764,2.1418370714121775e-05
1175,may_mắn,18.058823529411764,2.1418370714121775e-05
718,ham,18.058823529411764,2.1418370714121775e-05
2548,đít,18.058823529411764,2.1418370714121775e-05
1317,mụn,18.058823529411764,2.1418370714121775e-05
1311,mới_toanh,18.058823529411764,2.1418370714121775e-05
1269,mẩn,18.058823529411764,2.1418370714121775e-05
1043,lien,18.058823529411764,2.1418370714121775e-05
979,kiểm,18.058823529411764,2.1418370714121775e-05
959,khổng,18.058823529411764,2.1418370714121775e-05
1473,nhận_biết,18.058823529411764,2.1418370714121775e-05
2398,xa_giá,18.058823529411764,2.1418370714121775e-05
611,ghê,17.850402375934085,2.389687335059105e-05
2189,tã,17.41806748033995,2.9996114777389767e-05
1422,nhà,17.261051970216162,3.25796925273351e-05
1314,mở,17.072236060548,3.5984544749936356e-05
1863,sữa,15.663973221516365,7.565155654664217e-05
48,bi,15.429296800153287,8.565009856757765e-05
1572,nổi,13.941540525004791,0.00018858438990245654
807,hành,13.941540525004791,0.00018858438990245654
2470,yên_tâm,13.515554703966279,0.0002365941872230988
560,dễ_chịu,13.430167017947246,0.00024761006881604487
725,hay,13.429331511672792,0.00024772037321524137
694,gần,12.768953183879415,0.00035242000515834987
540,dơ,11.915479764109769,0.0005566939873776651
681,gây,11.75563400002948,0.0006065934554329575
395,cào,11.75563400002948,0.0006065934554329575
2329,vui_vẻ,11.75563400002948,0.0006065934554329575
1876,tem,11.75563400002948,0.0006065934554329575
1092,lâu,10.963142364437633,0.0009294207203906417
2496,ý_kiến,10.742798748163763,0.0010468588961146516
808,háng,10.742798748163763,0.0010468588961146516
203,bữa_nay,10.742798748163763,0.0010468588961146516
397,cá_nhân,10.742798748163763,0.0010468588961146516
1270,mẫn,10.742798748163763,0.0010468588961146516
535,dùng,10.71498156046081,0.0010627151735600612
97,bám,10.710241425560454,0.001065441257247766
2235,tạp_hoá,10.710241425560454,0.001065441257247766
1381,ngắn,10.710241425560454,0.001065441257247766
488,de,10.710241425560454,0.001065441257247766
