,text,_score,_pvalue
1658,tháo,0.15541090272801697,0.6934172218106318
561,dính,0.15541090272801697,0.6934172218106318
1882,tốn,0.15541090272801697,0.6934172218106318
1721,tiết_kiệm,0.15541090272801697,0.6934172218106318
556,dám,0.15541090272801697,0.6934172218106318
352,chân,0.15541090272801697,0.6934172218106318
1522,setting,0.15541090272801697,0.6934172218106318
93,50,0.15541090272801697,0.6934172218106318
2181,đặc,0.15541090272801697,0.6934172218106318
1225,ngoại_trừ,0.15541090272801697,0.6934172218106318
1238,người_ta,0.15541090272801697,0.6934172218106318
1565,sách,0.15541090272801697,0.6934172218106318
2065,z5,0.15541090272801697,0.6934172218106318
811,hở,0.15541090272801697,0.6934172218106318
2028,xác_nhận,0.15541090272801697,0.6934172218106318
1427,pin_khỏe,0.15541090272801697,0.6934172218106318
1528,shipper,0.15541090272801697,0.6934172218106318
802,hồi_hộp,0.15541090272801697,0.6934172218106318
2031,xát,0.15541090272801697,0.6934172218106318
1042,mai,0.15541090272801697,0.6934172218106318
612,ghê,0.15541090272801697,0.6934172218106318
1525,ship,0.16361587557789412,0.6858490533334067
327,chiến,0.16361587557789412,0.6858490533334067
1969,vận_chuyển,0.1846318643711607,0.6674225400239826
512,cục,0.1846318643711607,0.6674225400239826
316,chai,0.1846318643711607,0.6674225400239826
1717,tiếng,0.20598162021706778,0.6499353676110565
1441,quay_phim,0.2080659455805942,0.6482875376267918
492,cầm,0.20969140703099604,0.6470093835584924
577,dịp,0.21147495049057025,0.6456138011326125
1716,tiếc,0.21147495049057025,0.6456138011326125
1483,rát,0.2168786657774185,0.6414285800347481
1492,rùi,0.2168786657774185,0.6414285800347481
1741,toàn_bộ,0.2168786657774185,0.6414285800347481
310,care,0.2168786657774185,0.6414285800347481
324,chia_tay,0.2168786657774185,0.6414285800347481
1258,nhanh_nhẹn,0.2168786657774185,0.6414285800347481
325,china,0.2168786657774185,0.6414285800347481
725,hoả_tốc,0.2168786657774185,0.6414285800347481
1291,như_không,0.2168786657774185,0.6414285800347481
1142,mùa,0.2168786657774185,0.6414285800347481
1311,nhỡ,0.2168786657774185,0.6414285800347481
1497,rẻ_tiền,0.2168786657774185,0.6414285800347481
1296,nhấn,0.2168786657774185,0.6414285800347481
1472,review,0.2168786657774185,0.6414285800347481
1536,shops,0.2168786657774185,0.6414285800347481
1131,mê,0.2168786657774185,0.6414285800347481
737,hàng_không,0.2168786657774185,0.6414285800347481
457,cô_bác,0.2168786657774185,0.6414285800347481
1287,nhó,0.2168786657774185,0.6414285800347481
1390,phát,0.2168786657774185,0.6414285800347481
646,gmail,0.2168786657774185,0.6414285800347481
293,bụng,0.2168786657774185,0.6414285800347481
571,dẻo,0.2168786657774185,0.6414285800347481
296,bự,0.2168786657774185,0.6414285800347481
1544,snap,0.2168786657774185,0.6414285800347481
1143,mùi,0.2168786657774185,0.6414285800347481
1466,ra_mắt,0.2168786657774185,0.6414285800347481
1146,mũ,0.2168786657774185,0.6414285800347481
569,dắt,0.2168786657774185,0.6414285800347481
454,có_giá,0.2168786657774185,0.6414285800347481
653,gánh,0.2168786657774185,0.6414285800347481
1500,rộng,0.2168786657774185,0.6414285800347481
531,deal,0.2168786657774185,0.6414285800347481
1331,nâng,0.2168786657774185,0.6414285800347481
701,hiện_tượng,0.2168786657774185,0.6414285800347481
367,chú_ý,0.2168786657774185,0.6414285800347481
1237,người_lớn,0.2168786657774185,0.6414285800347481
694,hic,0.2168786657774185,0.6414285800347481
1217,nghẻ,0.2168786657774185,0.6414285800347481
681,haha,0.2168786657774185,0.6414285800347481
415,chủ_động,0.2168786657774185,0.6414285800347481
400,chọc,0.2168786657774185,0.6414285800347481
1455,quản_cáo,0.2168786657774185,0.6414285800347481
1463,quốc,0.2168786657774185,0.6414285800347481
1633,thay_thế,0.2168786657774185,0.6414285800347481
395,chết,0.2168786657774185,0.6414285800347481
503,cố_gắng,0.2168786657774185,0.6414285800347481
688,hd,0.2168786657774185,0.6414285800347481
388,chập_chờn,0.2168786657774185,0.6414285800347481
1419,phụ_huynh,0.2168786657774185,0.6414285800347481
559,dè,0.2168786657774185,0.6414285800347481
364,chó,0.2168786657774185,0.6414285800347481
1684,thận,0.2168786657774185,0.6414285800347481
435,cung_cấp,0.2168786657774185,0.6414285800347481
1720,tiết,0.2168786657774185,0.6414285800347481
335,chs,0.2168786657774185,0.6414285800347481
560,dê,0.2168786657774185,0.6414285800347481
662,góp_ý,0.2168786657774185,0.6414285800347481
1295,nhảy,0.2168786657774185,0.6414285800347481
714,home,0.2168786657774185,0.6414285800347481
344,chuột,0.2168786657774185,0.6414285800347481
1572,sóng_sánh,0.2168786657774185,0.6414285800347481
1439,qua_loa,0.2168786657774185,0.6414285800347481
1599,sống_động,0.2168786657774185,0.6414285800347481
707,hnay,0.2168786657774185,0.6414285800347481
626,giá_như,0.2168786657774185,0.6414285800347481
1601,sụt,0.2168786657774185,0.6414285800347481
1693,thời,0.2168786657774185,0.6414285800347481
1692,thịt,0.2168786657774185,0.6414285800347481
535,di_động,0.2168786657774185,0.6414285800347481
657,gê,0.2168786657774185,0.6414285800347481
692,hi,0.2168786657774185,0.6414285800347481
900,km,0.2168786657774185,0.6414285800347481
292,bụi,0.2168786657774185,0.6414285800347481
2121,đo,0.2168786657774185,0.6414285800347481
213,bts,0.2168786657774185,0.6414285800347481
855,kho,0.2168786657774185,0.6414285800347481
962,lol,0.2168786657774185,0.6414285800347481
992,lõm,0.2168786657774185,0.6414285800347481
999,lương,0.2168786657774185,0.6414285800347481
236,bình_luận,0.2168786657774185,0.6414285800347481
132,81,0.2168786657774185,0.6414285800347481
2035,xí,0.2168786657774185,0.6414285800347481
820,im,0.2168786657774185,0.6414285800347481
1013,lẹ,0.2168786657774185,0.6414285800347481
817,hứa,0.2168786657774185,0.6414285800347481
2010,xoá,0.2168786657774185,0.6414285800347481
1078,mng,0.2168786657774185,0.6414285800347481
245,bùn,0.2168786657774185,0.6414285800347481
1991,vừa_phải,0.2168786657774185,0.6414285800347481
1970,vận_chuyển_giao,0.2168786657774185,0.6414285800347481
222,bàn,0.2168786657774185,0.6414285800347481
1962,văng,0.2168786657774185,0.6414285800347481
796,học_tập,0.2168786657774185,0.6414285800347481
217,buon,0.2168786657774185,0.6414285800347481
1052,may_mắn,0.2168786657774185,0.6414285800347481
792,họ_hàng,0.2168786657774185,0.6414285800347481
216,bung,0.2168786657774185,0.6414285800347481
1059,mi,0.2168786657774185,0.6414285800347481
1906,ung,0.2168786657774185,0.6414285800347481
1924,va_đập,0.2168786657774185,0.6414285800347481
1923,va,0.2168786657774185,0.6414285800347481
1921,v50,0.2168786657774185,0.6414285800347481
214,bubg,0.2168786657774185,0.6414285800347481
1980,vọng,0.2168786657774185,0.6414285800347481
85,4h,0.2168786657774185,0.6414285800347481
89,4tr,0.2168786657774185,0.6414285800347481
858,khoá,0.2168786657774185,0.6414285800347481
255,bảng,0.2168786657774185,0.6414285800347481
39,200k,0.2168786657774185,0.6414285800347481
1837,túi,0.2168786657774185,0.6414285800347481
30,1tr,0.2168786657774185,0.6414285800347481
912,kêu,0.2168786657774185,0.6414285800347481
2216,động_lực,0.2168786657774185,0.6414285800347481
44,25,0.2168786657774185,0.6414285800347481
890,kinh_khủng,0.2168786657774185,0.6414285800347481
15,14,0.2168786657774185,0.6414285800347481
892,kiên,0.2168786657774185,0.6414285800347481
2241,ấm_áp,0.2168786657774185,0.6414285800347481
904,ksao,0.2168786657774185,0.6414285800347481
897,kiểu_dáng,0.2168786657774185,0.6414285800347481
4,100k,0.2168786657774185,0.6414285800347481
2234,ưu_điểm,0.2168786657774185,0.6414285800347481
879,khớp,0.2168786657774185,0.6414285800347481
2203,đốm,0.2168786657774185,0.6414285800347481
926,kết_quả,0.2168786657774185,0.6414285800347481
933,kỹ_thuật,0.2168786657774185,0.6414285800347481
2163,đươc,0.2168786657774185,0.6414285800347481
932,kỹ_lưỡng,0.2168786657774185,0.6414285800347481
2167,đạt,0.2168786657774185,0.6414285800347481
1846,tương_lai,0.2168786657774185,0.6414285800347481
1063,minh_hoạ,0.2168786657774185,0.6414285800347481
2186,đề,0.2168786657774185,0.6414285800347481
1151,mượt,0.2226374068655907,0.6370376529978001
1339,nút,0.22403092549015835,0.6359855712714322
944,like,0.22403092549015835,0.6359855712714322
703,hiệu_năng,0.22403092549015835,0.6359855712714322
1748,triệu,0.22403092549015835,0.6359855712714322
1260,nhe,0.22403092549015835,0.6359855712714322
2052,y_như,0.22403092549015835,0.6359855712714322
1022,lỗi_lầm,0.22403092549015835,0.6359855712714322
318,chat,0.22403092549015835,0.6359855712714322
1873,tệ,0.22403092549015835,0.6359855712714322
2208,đồng,0.22403092549015835,0.6359855712714322
2174,đầy_đủ,0.24017207328333845,0.6240818620053713
752,hình_thức,0.24463997486949485,0.6208747833833447
181,ap,0.24504855950677235,0.620583322741655
1731,tks,0.24504855950677235,0.620583322741655
11,12,0.24504855950677235,0.620583322741655
2119,điện_tử,0.24504855950677235,0.620583322741655
2146,đòi_hỏi,0.24504855950677235,0.620583322741655
1818,tác,0.24504855950677235,0.620583322741655
747,hãng,0.2531224324052179,0.6148850077850603
1763,trâu,0.25717183392203097,0.6120698344596232
1865,tận,0.2839660105785514,0.5941134573241599
1860,tạm_thời,0.2839660105785514,0.5941134573241599
2231,ơn,0.31082180545603394,0.5771763300197272
509,cộng,0.31082180545603394,0.5771763300197272
565,dăm,0.31082180545603394,0.5771763300197272
288,bổ,0.31082180545603394,0.5771763300197272
1947,vsmart,0.31082180545603394,0.5771763300197272
963,long_lanh,0.31082180545603394,0.5771763300197272
270,bật,0.31082180545603394,0.5771763300197272
898,kiện,0.31082180545603394,0.5771763300197272
489,cấn,0.31082180545603394,0.5771763300197272
902,ko,0.312098918370891,0.5763950521994279
909,kém,0.34588257318339305,0.5564532111196557
1948,vui,0.34588257318339305,0.5564532111196557
1533,shope,0.34588257318339305,0.5564532111196557
1581,sướng,0.3524582508176171,0.552724861762179
1155,mạnh,0.3586027910354583,0.5492832353479985
273,bắt,0.39374164809606993,0.5303391606202348
1510,samsung,0.39374164809606993,0.5303391606202348
2025,xài,0.39374164809606993,0.5303391606202348
2088,êm_ru,0.405721041017142,0.5241493650971882
2160,đơ,0.405721041017142,0.5241493650971882
2200,đọc,0.405721041017142,0.5241493650971882
1122,máy_đẹp,0.409085952709679,0.5224338045740194
483,cảm_giác,0.41823149676687865,0.5178208146181105
326,chip,0.433757331554837,0.5101510187943634
949,liên_lạc,0.433757331554837,0.5101510187943634
43,24,0.433757331554837,0.5101510187943634
393,chế,0.433757331554837,0.5101510187943634
1886,tốt_đẹp,0.433757331554837,0.5101510187943634
607,ghi,0.433757331554837,0.5101510187943634
428,cover,0.433757331554837,0.5101510187943634
1876,tốc,0.433757331554837,0.5101510187943634
731,hài,0.433757331554837,0.5101510187943634
449,cân_nhắc,0.433757331554837,0.5101510187943634
1687,thẻ,0.433757331554837,0.5101510187943634
789,hề,0.433757331554837,0.5101510187943634
969,lung_linh,0.433757331554837,0.5101510187943634
2135,đánh,0.433757331554837,0.5101510187943634
1672,thông_tin,0.433757331554837,0.5101510187943634
1539,sinh_viên,0.433757331554837,0.5101510187943634
507,cổng,0.433757331554837,0.5101510187943634
976,làm_phiền,0.433757331554837,0.5101510187943634
1954,vãi,0.433757331554837,0.5101510187943634
1166,mắt,0.433757331554837,0.5101510187943634
1231,nguyên_vẹn,0.433757331554837,0.5101510187943634
1222,ngoại_hình,0.44039679514245,0.506931001409566
1996,wifi,0.44850800396367313,0.5030443323278044
761,hôm_nay,0.45720882106992883,0.49893133150910185
1739,top,0.45720882106992883,0.49893133150910185
2177,đập_hộp,0.45720882106992883,0.49893133150910185
1604,sửa,0.45720882106992883,0.49893133150910185
2003,xiaomi,0.45720882106992883,0.49893133150910185
931,kỹ_càng,0.45720882106992883,0.49893133150910185
1465,quốc_tế,0.45720882106992883,0.49893133150910185
965,loại,0.45720882106992883,0.49893133150910185
1015,lệch,0.45720882106992883,0.49893133150910185
600,fullbox,0.45720882106992883,0.49893133150910185
573,dễ_chịu,0.45720882106992883,0.49893133150910185
1353,nổi,0.45720882106992883,0.49893133150910185
1408,phản_quang,0.45720882106992883,0.49893133150910185
1333,nè,0.45720882106992883,0.49893133150910185
1708,tin_tưởng,0.4662327081840508,0.49472542345132153
1987,vụ,0.4662327081840508,0.49472542345132153
3,100,0.4872302993440204,0.48516541269405333
2179,đắt,0.4872302993440204,0.48516541269405333
1800,trừ,0.4900971190135447,0.48388398508152897
1154,mạng,0.5193288830615661,0.47112810183101705
557,dán,0.5201648639514846,0.47077136420021015
1157,mảng,0.5234857849196539,0.46935852124142674
1102,máy_bay,0.5234857849196539,0.46935852124142674
1299,nhẩy,0.5234857849196539,0.46935852124142674
938,lau_chùi,0.5234857849196539,0.46935852124142674
1348,nối,0.5234857849196539,0.46935852124142674
1149,mướt_mát,0.5234857849196539,0.46935852124142674
1346,nắng,0.5234857849196539,0.46935852124142674
1121,máy_zin,0.5234857849196539,0.46935852124142674
905,kt,0.5234857849196539,0.46935852124142674
1150,mười,0.5234857849196539,0.46935852124142674
1349,nốt,0.5234857849196539,0.46935852124142674
1125,mâý,0.5234857849196539,0.46935852124142674
1358,nữ,0.5234857849196539,0.46935852124142674
940,lazada,0.5234857849196539,0.46935852124142674
1130,mép,0.5234857849196539,0.46935852124142674
1360,ohats,0.5234857849196539,0.46935852124142674
941,len,0.5234857849196539,0.46935852124142674
1350,nốt_nhạc,0.5234857849196539,0.46935852124142674
942,lenovo,0.5234857849196539,0.46935852124142674
1153,mạch,0.5234857849196539,0.46935852124142674
1352,nổ,0.5234857849196539,0.46935852124142674
1359,office,0.5234857849196539,0.46935852124142674
1124,mây,0.5234857849196539,0.46935852124142674
1123,máy_ảnh,0.5234857849196539,0.46935852124142674
939,laucher,0.5234857849196539,0.46935852124142674
1103,máy_chất,0.5234857849196539,0.46935852124142674
1112,máy_mạnh,0.5234857849196539,0.46935852124142674
1303,nhậy,0.5234857849196539,0.46935852124142674
914,kích,0.5234857849196539,0.46935852124142674
1330,nát,0.5234857849196539,0.46935852124142674
1337,nón,0.5234857849196539,0.46935852124142674
1329,nyc,0.5234857849196539,0.46935852124142674
1117,máy_rẻ,0.5234857849196539,0.46935852124142674
919,ký_tự,0.5234857849196539,0.46935852124142674
1289,nhô,0.5234857849196539,0.46935852124142674
1141,mù_màu,0.5234857849196539,0.46935852124142674
913,kì_đà,0.5234857849196539,0.46935852124142674
1118,máy_sài,0.5234857849196539,0.46935852124142674
922,kẻ,0.5234857849196539,0.46935852124142674
923,kết,0.5234857849196539,0.46935852124142674
1138,mô,0.5234857849196539,0.46935852124142674
1109,máy_lượng,0.5234857849196539,0.46935852124142674
1340,năm_ngoái,0.5234857849196539,0.46935852124142674
1144,mún,0.5234857849196539,0.46935852124142674
1325,nsx,0.5234857849196539,0.46935852124142674
1119,máy_sạc,0.5234857849196539,0.46935852124142674
917,kíu,0.5234857849196539,0.46935852124142674
1304,nhắc,0.5234857849196539,0.46935852124142674
1309,nhẹ_tay,0.5234857849196539,0.46935852124142674
908,kèo,0.5234857849196539,0.46935852124142674
1343,nạ,0.5234857849196539,0.46935852124142674
1106,máy_dán,0.5234857849196539,0.46935852124142674
1310,nhẹ_tênh,0.5234857849196539,0.46935852124142674
1108,máy_lag,0.5234857849196539,0.46935852124142674
927,kể_ra,0.5234857849196539,0.46935852124142674
1132,mí,0.5234857849196539,0.46935852124142674
1312,nhức,0.5234857849196539,0.46935852124142674
1321,note9,0.5234857849196539,0.46935852124142674
1322,now,0.5234857849196539,0.46935852124142674
929,kỳ,0.5234857849196539,0.46935852124142674
1344,nạy,0.5234857849196539,0.46935852124142674
1066,mini2,0.5234857849196539,0.46935852124142674
956,lo_lắng,0.5234857849196539,0.46935852124142674
1212,nghiên_cứu,0.5234857849196539,0.46935852124142674
1044,mak,0.5234857849196539,0.46935852124142674
1213,nghiêng,0.5234857849196539,0.46935852124142674
1165,mắm_tôm,0.5234857849196539,0.46935852124142674
1215,nghìn,0.5234857849196539,0.46935852124142674
1039,lực,0.5234857849196539,0.46935852124142674
1216,nghĩa,0.5234857849196539,0.46935852124142674
1075,mm,0.5234857849196539,0.46935852124142674
1034,lừ,0.5234857849196539,0.46935852124142674
1033,lứa,0.5234857849196539,0.46935852124142674
1076,mmi,0.5234857849196539,0.46935852124142674
1030,lởm_vậy,0.5234857849196539,0.46935852124142674
1224,ngoại_thành,0.5234857849196539,0.46935852124142674
1023,lỗi_micro,0.5234857849196539,0.46935852124142674
1226,nguy_hiểm_,0.5234857849196539,0.46935852124142674
1228,nguyên_bản,0.5234857849196539,0.46935852124142674
1229,nguyên_hộp,0.5234857849196539,0.46935852124142674
1230,nguyên_kit,0.5234857849196539,0.46935852124142674
1233,ngành,0.5234857849196539,0.46935852124142674
1079,mobile_ung,0.5234857849196539,0.46935852124142674
1019,lồi,0.5234857849196539,0.46935852124142674
1074,mk,0.5234857849196539,0.46935852124142674
1080,mobilet,0.5234857849196539,0.46935852124142674
1072,miền,0.5234857849196539,0.46935852124142674
1206,new_seal,0.5234857849196539,0.46935852124142674
1065,mini,0.5234857849196539,0.46935852124142674
1064,minh_họa,0.5234857849196539,0.46935852124142674
1069,miêu_tả,0.5234857849196539,0.46935852124142674
1181,mồ_hôi,0.5234857849196539,0.46935852124142674
1186,một_tí,0.5234857849196539,0.46935852124142674
1179,mốp,0.5234857849196539,0.46935852124142674
1061,mik,0.5234857849196539,0.46935852124142674
1177,mỏi_mắt,0.5234857849196539,0.46935852124142674
1176,mỏi,0.5234857849196539,0.46935852124142674
1174,mềnh,0.5234857849196539,0.46935852124142674
1192,mời,0.5234857849196539,0.46935852124142674
1058,mh,0.5234857849196539,0.46935852124142674
1057,mgon,0.5234857849196539,0.46935852124142674
1194,mở_màn,0.5234857849196539,0.46935852124142674
1195,mở_màn_hình,0.5234857849196539,0.46935852124142674
1198,n9p,0.5234857849196539,0.46935852124142674
1200,nao,0.5234857849196539,0.46935852124142674
1054,meme,0.5234857849196539,0.46935852124142674
1204,net,0.5234857849196539,0.46935852124142674
1053,mem,0.5234857849196539,0.46935852124142674
1173,mền,0.5234857849196539,0.46935852124142674
1208,nfc,0.5234857849196539,0.46935852124142674
1288,nhóc,0.5234857849196539,0.46935852124142674
1018,lỏng,0.5234857849196539,0.46935852124142674
1240,ngạc_nhiên,0.5234857849196539,0.46935852124142674
990,lô,0.5234857849196539,0.46935852124142674
983,lát,0.5234857849196539,0.46935852124142674
1262,nhiet,0.5234857849196539,0.46935852124142674
1263,nhiu,0.5234857849196539,0.46935852124142674
982,lác,0.5234857849196539,0.46935852124142674
1264,nhiêu,0.5234857849196539,0.46935852124142674
978,làm_sao_chụp,0.5234857849196539,0.46935852124142674
1271,nhiệt_độ,0.5234857849196539,0.46935852124142674
974,làm_biếng,0.5234857849196539,0.46935852124142674
972,luong_nhe,0.5234857849196539,0.46935852124142674
1067,mini3,0.5234857849196539,0.46935852124142674
964,love,0.5234857849196539,0.46935852124142674
1272,nho,0.5234857849196539,0.46935852124142674
1274,nhoe,0.5234857849196539,0.46935852124142674
1275,nhu,0.5234857849196539,0.46935852124142674
1277,nhumg,0.5234857849196539,0.46935852124142674
1282,nhãn,0.5234857849196539,0.46935852124142674
1283,nhèm,0.5234857849196539,0.46935852124142674
1284,nhét,0.5234857849196539,0.46935852124142674
