,text,_score,_pvalue
93,50,0.12998849915867328,0.7184439636721847
1522,setting,0.12998849915867328,0.7184439636721847
507,cổng,0.12998849915867328,0.7184439636721847
1238,người_ta,0.12998849915867328,0.7184439636721847
786,hết_mình,0.12998849915867328,0.7184439636721847
414,chủ_yếu,0.12998849915867328,0.7184439636721847
1721,tiết_kiệm,0.12998849915867328,0.7184439636721847
428,cover,0.12998849915867328,0.7184439636721847
1427,pin_khỏe,0.12998849915867328,0.7184439636721847
1166,mắt,0.12998849915867328,0.7184439636721847
731,hài,0.12998849915867328,0.7184439636721847
1830,tính_chất,0.12998849915867328,0.7184439636721847
607,ghi,0.12998849915867328,0.7184439636721847
789,hề,0.12998849915867328,0.7184439636721847
1313,nhựa,0.12998849915867328,0.7184439636721847
1876,tốc,0.12998849915867328,0.7184439636721847
3,100,0.1508250299059077,0.6977481737556706
2179,đắt,0.1508250299059077,0.6977481737556706
2046,xịn,0.15319766441855615,0.695498094956691
1931,video,0.15319766441855615,0.695498094956691
1862,tải,0.15319766441855615,0.695498094956691
1892,tội,0.15319766441855615,0.695498094956691
412,chụp,0.16900626498104424,0.680996485586989
624,giá,0.1732625732170724,0.6772283846902489
231,bát,0.17414001858597325,0.6764583500624869
666,gạo,0.17414001858597325,0.6764583500624869
769,hướng_dẫn,0.1823852491580854,0.669331358062459
779,hậu_mãi,0.18455796975456498,0.667485104631192
2089,êm_ái,0.18455796975456498,0.667485104631192
562,dòng,0.1890954001066616,0.6636705768641724
1731,tks,0.19201516469900468,0.6612446791618414
2119,điện_tử,0.19201516469900468,0.6612446791618414
181,ap,0.19201516469900468,0.6612446791618414
1818,tác,0.19201516469900468,0.6612446791618414
2233,ưng_ý,0.2031224685715079,0.6522121969659769
1869,tận_tình,0.2031224685715079,0.6522121969659769
749,hình,0.21375962698053463,0.6438364712378216
1101,máy,0.2263833894553261,0.6342185549282012
525,da,0.23381551839633957,0.6287089985911645
1732,tks_shop,0.2441136670177734,0.6212506677223939
289,bộ_nhớ,0.2441136670177734,0.6212506677223939
4,100k,0.2441136670177734,0.6212506677223939
236,bình_luận,0.2441136670177734,0.6212506677223939
85,4h,0.2441136670177734,0.6212506677223939
292,bụi,0.2441136670177734,0.6212506677223939
1146,mũ,0.2441136670177734,0.6212506677223939
1794,trời,0.2441136670177734,0.6212506677223939
314,ch,0.2441136670177734,0.6212506677223939
1773,trưa,0.2441136670177734,0.6212506677223939
310,care,0.2441136670177734,0.6212506677223939
1385,phong,0.2441136670177734,0.6212506677223939
1788,trẻ_em,0.2441136670177734,0.6212506677223939
1720,tiết,0.2441136670177734,0.6212506677223939
722,hoá_đơn,0.2441136670177734,0.6212506677223939
2246,ẩn,0.2441136670177734,0.6212506677223939
707,hnay,0.2441136670177734,0.6212506677223939
253,bạc,0.2441136670177734,0.6212506677223939
255,bảng,0.2441136670177734,0.6212506677223939
740,hàng_xách,0.2441136670177734,0.6212506677223939
1183,mộng_mơ,0.2441136670177734,0.6212506677223939
1738,tool,0.2441136670177734,0.6212506677223939
335,chs,0.2441136670177734,0.6212506677223939
1392,phát_huy,0.2441136670177734,0.6212506677223939
890,kinh_khủng,0.2441136670177734,0.6212506677223939
1388,phà,0.2441136670177734,0.6212506677223939
1133,mò,0.2441136670177734,0.6212506677223939
1193,mở_hàng,0.2441136670177734,0.6212506677223939
1752,trung,0.2441136670177734,0.6212506677223939
1401,phê,0.2441136670177734,0.6212506677223939
324,chia_tay,0.2441136670177734,0.6212506677223939
701,hiện_tượng,0.2441136670177734,0.6212506677223939
2234,ưu_điểm,0.2441136670177734,0.6212506677223939
2098,ăn,0.2441136670177734,0.6212506677223939
226,bá,0.2441136670177734,0.6212506677223939
1037,lựa,0.2441136670177734,0.6212506677223939
2004,xin_lỗi,0.2441136670177734,0.6212506677223939
1472,review,0.2441136670177734,0.6212506677223939
2010,xoá,0.2441136670177734,0.6212506677223939
147,96,0.2441136670177734,0.6212506677223939
1324,ns,0.2441136670177734,0.6212506677223939
415,chủ_động,0.2441136670177734,0.6212506677223939
139,89,0.2441136670177734,0.6212506677223939
422,cl,0.2441136670177734,0.6212506677223939
1626,thanh_toán,0.2441136670177734,0.6212506677223939
653,gánh,0.2441136670177734,0.6212506677223939
132,81,0.2441136670177734,0.6212506677223939
503,cố_gắng,0.2441136670177734,0.6212506677223939
61,30,0.2441136670177734,0.6212506677223939
1246,ngắn,0.2441136670177734,0.6212506677223939
1314,nilon,0.2441136670177734,0.6212506677223939
1603,sử,0.2441136670177734,0.6212506677223939
2097,ý_định,0.2441136670177734,0.6212506677223939
986,lên_đời,0.2441136670177734,0.6212506677223939
2121,đo,0.2441136670177734,0.6212506677223939
626,giá_như,0.2441136670177734,0.6212506677223939
72,3h,0.2441136670177734,0.6212506677223939
1559,support,0.2441136670177734,0.6212506677223939
2216,động_lực,0.2441136670177734,0.6212506677223939
999,lương,0.2441136670177734,0.6212506677223939
1578,sơn,0.2441136670177734,0.6212506677223939
1587,sản_xuất,0.2441136670177734,0.6212506677223939
817,hứa,0.2441136670177734,0.6212506677223939
1497,rẻ_tiền,0.2441136670177734,0.6212506677223939
961,lock,0.2441136670177734,0.6212506677223939
1258,nhanh_nhẹn,0.2441136670177734,0.6212506677223939
1572,sóng_sánh,0.2441136670177734,0.6212506677223939
1462,quần,0.2441136670177734,0.6212506677223939
1645,thoát,0.2441136670177734,0.6212506677223939
400,chọc,0.2441136670177734,0.6212506677223939
222,bàn,0.2441136670177734,0.6212506677223939
359,chìu,0.2441136670177734,0.6212506677223939
1202,nch,0.2441136670177734,0.6212506677223939
1905,unbox,0.2441136670177734,0.6212506677223939
214,bubg,0.2441136670177734,0.6212506677223939
213,bts,0.2441136670177734,0.6212506677223939
616,gian,0.2441136670177734,0.6212506677223939
1912,used,0.2441136670177734,0.6212506677223939
1428,play,0.2441136670177734,0.6212506677223939
208,bong,0.2441136670177734,0.6212506677223939
367,chú_ý,0.2441136670177734,0.6212506677223939
866,khí,0.2441136670177734,0.6212506677223939
681,haha,0.2441136670177734,0.6212506677223939
662,góp_ý,0.2441136670177734,0.6212506677223939
1677,thương,0.2441136670177734,0.6212506677223939
2196,đỉnh_cao,0.2441136670177734,0.6212506677223939
534,dgw,0.2441136670177734,0.6212506677223939
1980,vọng,0.2441136670177734,0.6212506677223939
925,kết_nối,0.2441136670177734,0.6212506677223939
1336,nói_chuyện,0.2441136670177734,0.6212506677223939
531,deal,0.2441136670177734,0.6212506677223939
1662,thân_thiện_cảm_ơn,0.2441136670177734,0.6212506677223939
1666,thích_hợp,0.2441136670177734,0.6212506677223939
1962,văng,0.2441136670177734,0.6212506677223939
1341,năng,0.2441136670177734,0.6212506677223939
2186,đề,0.2441136670177734,0.6212506677223939
1958,vô_cùng,0.2441136670177734,0.6212506677223939
388,chập_chờn,0.2441136670177734,0.6212506677223939
1217,nghẻ,0.2441136670177734,0.6212506677223939
977,làm_quà,0.2441136670177734,0.6212506677223939
1445,quy_định,0.2441136670177734,0.6212506677223939
198,best,0.2441136670177734,0.6212506677223939
565,dăm,0.25997699831734655,0.6101359576985125
1504,sai,0.25997699831734655,0.6101359576985125
1600,sợ,0.25997699831734655,0.6101359576985125
1691,thị_trường,0.25997699831734655,0.6101359576985125
284,bọng,0.25997699831734655,0.6101359576985125
2205,đồ,0.25997699831734655,0.6101359576985125
1947,vsmart,0.25997699831734655,0.6101359576985125
804,hồng,0.25997699831734655,0.6101359576985125
1507,sale,0.26226734806049445,0.6085667180024067
550,duyệt,0.26537573764851674,0.6064507722831937
327,chiến,0.26537573764851674,0.6064507722831937
2154,đông,0.2745438337277391,0.6002998886059623
1045,mal,0.2745438337277391,0.6002998886059623
718,hoàn,0.2745438337277391,0.6002998886059623
633,giúp,0.2745438337277391,0.6002998886059623
318,chat,0.2745438337277391,0.6002998886059623
2208,đồng,0.2745438337277391,0.6002998886059623
1975,vết,0.2788595059777834,0.5974497129811582
2081,âm_thanh,0.3063953288371123,0.5799006254863417
273,bắt,0.31520331941216967,0.5745046350792642
2025,xài,0.31520331941216967,0.5745046350792642
1780,trải,0.32619499268443575,0.56790825105967
1868,tận_tâm,0.32619499268443575,0.56790825105967
278,bền,0.34054973578349823,0.5595120757756121
1784,trắng,0.34054973578349823,0.5595120757756121
1993,web,0.3551867057428019,0.551191644870012
1865,tận,0.3584052782238421,0.5493932397733254
1864,tầm,0.36226173444205767,0.5472528014619258
1800,trừ,0.38403032939800935,0.5354541258964753
483,cảm_giác,0.38403032939800935,0.5354541258964753
2058,yên_tâm,0.3842854335972303,0.535318621313736
593,flash,0.38996549747602005,0.5323175382882663
1708,tin_tưởng,0.38996549747602005,0.5323175382882663
1574,săn,0.38996549747602005,0.5323175382882663
1987,vụ,0.38996549747602005,0.5323175382882663
1239,người_thân,0.3902872645960652,0.5321484419455795
674,gọi,0.40246455514105517,0.5258191950238117
1717,tiếng,0.4062449371430158,0.5238816065898182
499,cập_nhật,0.40954296528178913,0.5222015692989119
1465,quốc_tế,0.40954296528178913,0.5222015692989119
2169,đấy,0.40954296528178913,0.5222015692989119
1474,ro,0.40954296528178913,0.5222015692989119
1002,lười,0.40954296528178913,0.5222015692989119
1591,sắc_sảo,0.40954296528178913,0.5222015692989119
1015,lệch,0.40954296528178913,0.5222015692989119
1480,ràng,0.40954296528178913,0.5222015692989119
801,hồi,0.40954296528178913,0.5222015692989119
1326,nt,0.40954296528178913,0.5222015692989119
965,loại,0.40954296528178913,0.5222015692989119
1333,nè,0.40954296528178913,0.5222015692989119
1652,thành,0.40954296528178913,0.5222015692989119
1298,nhầm,0.40954296528178913,0.5222015692989119
2133,đáng_giá,0.40954296528178913,0.5222015692989119
823,in,0.40954296528178913,0.5222015692989119
1164,mẫu_mã,0.40954296528178913,0.5222015692989119
2230,đựng,0.40954296528178913,0.5222015692989119
1403,phím,0.40954296528178913,0.5222015692989119
1406,phút,0.40954296528178913,0.5222015692989119
1832,tóm,0.40954296528178913,0.5222015692989119
1418,phụ,0.40954296528178913,0.5222015692989119
1190,mới_đầu,0.40954296528178913,0.5222015692989119
2171,đầu,0.4163470988259838,0.518765421735791
2232,ưng,0.4193488333172582,0.5172621427091333
378,chạy,0.42973591645528714,0.5121185584587735
1593,sẵn,0.4412547770497588,0.5065174488939819
512,cục,0.44855275540066786,0.5030230301509976
984,lâu_dài,0.44855275540066786,0.5030230301509976
2190,đều,0.4564911880733422,0.49926840296452946
368,chúc,0.45749933151821387,0.49879498865625527
408,chờ,0.46763103679267914,0.49407902582989527
1000,lướt,0.48732174434597264,0.485124451569074
1027,lớn_tuổi,0.4882273340355468,0.4847191174689729
2135,đánh,0.4882273340355468,0.4847191174689729
1231,nguyên_vẹn,0.4882273340355468,0.4847191174689729
949,liên_lạc,0.4882273340355468,0.4847191174689729
285,bỏ_qua,0.4882273340355468,0.4847191174689729
1954,vãi,0.4882273340355468,0.4847191174689729
258,bảo_hành_chính,0.4882273340355468,0.4847191174689729
2181,đặc,0.4882273340355468,0.4847191174689729
449,cân_nhắc,0.4882273340355468,0.4847191174689729
43,24,0.4882273340355468,0.4847191174689729
969,lung_linh,0.4882273340355468,0.4847191174689729
612,ghê,0.4882273340355468,0.4847191174689729
1469,redmi,0.4882273340355468,0.4847191174689729
1934,viên,0.4882273340355468,0.4847191174689729
2028,xác_nhận,0.4882273340355468,0.4847191174689729
22,18,0.4882273340355468,0.4847191174689729
1565,sách,0.4882273340355468,0.4847191174689729
975,làm_lơ,0.5039658328248933,0.47776273347062403
972,luong_nhe,0.5039658328248933,0.47776273347062403
983,lát,0.5039658328248933,0.47776273347062403
982,lác,0.5039658328248933,0.47776273347062403
981,lá,0.5039658328248933,0.47776273347062403
1337,nón,0.5039658328248933,0.47776273347062403
978,làm_sao_chụp,0.5039658328248933,0.47776273347062403
974,làm_biếng,0.5039658328248933,0.47776273347062403
1289,nhô,0.5039658328248933,0.47776273347062403
1297,nhấp_nháy,0.5039658328248933,0.47776273347062403
923,kết,0.5039658328248933,0.47776273347062403
988,lí,0.5039658328248933,0.47776273347062403
1284,nhét,0.5039658328248933,0.47776273347062403
1272,nho,0.5039658328248933,0.47776273347062403
1273,nhoa,0.5039658328248933,0.47776273347062403
1374,pcường,0.5039658328248933,0.47776273347062403
887,kindle,0.5039658328248933,0.47776273347062403
1274,nhoe,0.5039658328248933,0.47776273347062403
1275,nhu,0.5039658328248933,0.47776273347062403
995,lưc,0.5039658328248933,0.47776273347062403
889,kinh_doanh,0.5039658328248933,0.47776273347062403
888,kinh,0.5039658328248933,0.47776273347062403
922,kẻ,0.5039658328248933,0.47776273347062403
1340,năm_ngoái,0.5039658328248933,0.47776273347062403
1277,nhumg,0.5039658328248933,0.47776273347062403
1372,oặt,0.5039658328248933,0.47776273347062403
990,lô,0.5039658328248933,0.47776273347062403
1368,onl,0.5039658328248933,0.47776273347062403
1283,nhèm,0.5039658328248933,0.47776273347062403
991,lông,0.5039658328248933,0.47776273347062403
899,kkk,0.5039658328248933,0.47776273347062403
1329,nyc,0.5039658328248933,0.47776273347062403
1360,ohats,0.5039658328248933,0.47776273347062403
1319,nokia,0.5039658328248933,0.47776273347062403
1352,nổ,0.5039658328248933,0.47776273347062403
1322,now,0.5039658328248933,0.47776273347062403
942,lenovo,0.5039658328248933,0.47776273347062403
941,len,0.5039658328248933,0.47776273347062403
940,lazada,0.5039658328248933,0.47776273347062403
929,kỳ,0.5039658328248933,0.47776273347062403
946,lit,0.5039658328248933,0.47776273347062403
1351,nồi,0.5039658328248933,0.47776273347062403
939,laucher,0.5039658328248933,0.47776273347062403
1328,nv,0.5039658328248933,0.47776273347062403
1330,nát,0.5039658328248933,0.47776273347062403
1346,nắng,0.5039658328248933,0.47776273347062403
938,lau_chùi,0.5039658328248933,0.47776273347062403
917,kíu,0.5039658328248933,0.47776273347062403
1345,nản,0.5039658328248933,0.47776273347062403
914,kích,0.5039658328248933,0.47776273347062403
1299,nhẩy,0.5039658328248933,0.47776273347062403
956,lo_lắng,0.5039658328248933,0.47776273347062403
1332,nâng_cấp,0.5039658328248933,0.47776273347062403
970,lung_tung,0.5039658328248933,0.47776273347062403
1303,nhậy,0.5039658328248933,0.47776273347062403
934,kỹ_thuật_viên,0.5039658328248933,0.47776273347062403
967,lum,0.5039658328248933,0.47776273347062403
1309,nhẹ_tay,0.5039658328248933,0.47776273347062403
966,lui_tới,0.5039658328248933,0.47776273347062403
901,kn,0.5039658328248933,0.47776273347062403
1355,nợ,0.5039658328248933,0.47776273347062403
908,kèo,0.5039658328248933,0.47776273347062403
1312,nhức,0.5039658328248933,0.47776273347062403
913,kì_đà,0.5039658328248933,0.47776273347062403
1343,nạ,0.5039658328248933,0.47776273347062403
1344,nạy,0.5039658328248933,0.47776273347062403
964,love,0.5039658328248933,0.47776273347062403
1359,office,0.5039658328248933,0.47776273347062403
1358,nữ,0.5039658328248933,0.47776273347062403
1342,nơ,0.5039658328248933,0.47776273347062403
918,kô,0.5039658328248933,0.47776273347062403
1009,lập_tức,0.5039658328248933,0.47776273347062403
1270,nhiệt_tình_nhân_viên,0.5039658328248933,0.47776273347062403
1194,mở_màn,0.5039658328248933,0.47776273347062403
1197,mỹ,0.5039658328248933,0.47776273347062403
1106,máy_dán,0.5039658328248933,0.47776273347062403
1198,n9p,0.5039658328248933,0.47776273347062403
1200,nao,0.5039658328248933,0.47776273347062403
1105,máy_cấu_hình,0.5039658328248933,0.47776273347062403
1104,máy_cái,0.5039658328248933,0.47776273347062403
1201,nc,0.5039658328248933,0.47776273347062403
1095,mành_mành,0.5039658328248933,0.47776273347062403
1091,muợt,0.5039658328248933,0.47776273347062403
1089,muống,0.5039658328248933,0.47776273347062403
1203,nchung_tệ,0.5039658328248933,0.47776273347062403
1088,mua_bán,0.5039658328248933,0.47776273347062403
1082,mom,0.5039658328248933,0.47776273347062403
1081,moi,0.5039658328248933,0.47776273347062403
1206,new_seal,0.5039658328248933,0.47776273347062403
1080,mobilet,0.5039658328248933,0.47776273347062403
1079,mobile_ung,0.5039658328248933,0.47776273347062403
1076,mmi,0.5039658328248933,0.47776273347062403
1075,mm,0.5039658328248933,0.47776273347062403
1074,mk,0.5039658328248933,0.47776273347062403
1072,miền,0.5039658328248933,0.47776273347062403
1069,miêu_tả,0.5039658328248933,0.47776273347062403
1107,máy_khách_hàng,0.5039658328248933,0.47776273347062403
1208,nfc,0.5039658328248933,0.47776273347062403
1108,máy_lag,0.5039658328248933,0.47776273347062403
1192,mời,0.5039658328248933,0.47776273347062403
1159,mất_công,0.5039658328248933,0.47776273347062403
1160,mất_vậy,0.5039658328248933,0.47776273347062403
1153,mạch,0.5039658328248933,0.47776273347062403
1149,mướt_mát,0.5039658328248933,0.47776273347062403
1165,mắm_tôm,0.5039658328248933,0.47776273347062403
1145,mĩ,0.5039658328248933,0.47776273347062403
1173,mền,0.5039658328248933,0.47776273347062403
1144,mún,0.5039658328248933,0.47776273347062403
1141,mù_màu,0.5039658328248933,0.47776273347062403
1140,mù,0.5039658328248933,0.47776273347062403
1138,mô,0.5039658328248933,0.47776273347062403
1174,mềnh,0.5039658328248933,0.47776273347062403
1175,mịn,0.5039658328248933,0.47776273347062403
1134,móc,0.5039658328248933,0.47776273347062403
1176,mỏi,0.5039658328248933,0.47776273347062403
1177,mỏi_mắt,0.5039658328248933,0.47776273347062403
1181,mồ_hôi,0.5039658328248933,0.47776273347062403
1132,mí,0.5039658328248933,0.47776273347062403
1130,mép,0.5039658328248933,0.47776273347062403
1125,mâý,0.5039658328248933,0.47776273347062403
1124,mây,0.5039658328248933,0.47776273347062403
1119,máy_sạc,0.5039658328248933,0.47776273347062403
1186,một_tí,0.5039658328248933,0.47776273347062403
1112,máy_mạnh,0.5039658328248933,0.47776273347062403
1067,mini3,0.5039658328248933,0.47776273347062403
1212,nghiên_cứu,0.5039658328248933,0.47776273347062403
1213,nghiêng,0.5039658328248933,0.47776273347062403
1241,ngại,0.5039658328248933,0.47776273347062403
1019,lồi,0.5039658328248933,0.47776273347062403
1242,ngả,0.5039658328248933,0.47776273347062403
1243,ngầm,0.5039658328248933,0.47776273347062403
1017,lọc,0.5039658328248933,0.47776273347062403
1244,ngầu,0.5039658328248933,0.47776273347062403
1245,ngận,0.5039658328248933,0.47776273347062403
1247,ngọc,0.5039658328248933,0.47776273347062403
1249,nh,0.5039658328248933,0.47776273347062403
1252,nha_ae,0.5039658328248933,0.47776273347062403
1010,lắc,0.5039658328248933,0.47776273347062403
1255,nhan,0.5039658328248933,0.47776273347062403
1008,lập,0.5039658328248933,0.47776273347062403
1006,lầm,0.5039658328248933,0.47776273347062403
1261,nhen,0.5039658328248933,0.47776273347062403
1005,lạy,0.5039658328248933,0.47776273347062403
1004,lạ,0.5039658328248933,0.47776273347062403
1003,lượn,0.5039658328248933,0.47776273347062403
1262,nhiet,0.5039658328248933,0.47776273347062403
1001,lướt_mướt_sắc,0.5039658328248933,0.47776273347062403
1263,nhiu,0.5039658328248933,0.47776273347062403
1264,nhiêu,0.5039658328248933,0.47776273347062403
1266,nhiệm,0.5039658328248933,0.47776273347062403
1240,ngạc_nhiên,0.5039658328248933,0.47776273347062403
1023,lỗi_micro,0.5039658328248933,0.47776273347062403
1236,ngơ,0.5039658328248933,0.47776273347062403
1030,lởm_vậy,0.5039658328248933,0.47776273347062403
1066,mini2,0.5039658328248933,0.47776273347062403
1065,mini,0.5039658328248933,0.47776273347062403
1215,nghìn,0.5039658328248933,0.47776273347062403
1061,mik,0.5039658328248933,0.47776273347062403
1216,nghĩa,0.5039658328248933,0.47776273347062403
1219,ngoi,0.5039658328248933,0.47776273347062403
1058,mh,0.5039658328248933,0.47776273347062403
1057,mgon,0.5039658328248933,0.47776273347062403
1228,nguyên_bản,0.5039658328248933,0.47776273347062403
1229,nguyên_hộp,0.5039658328248933,0.47776273347062403
1055,men,0.5039658328248933,0.47776273347062403
1271,nhiệt_độ,0.5039658328248933,0.47776273347062403
1054,meme,0.5039658328248933,0.47776273347062403
1048,maps,0.5039658328248933,0.47776273347062403
1047,manga,0.5039658328248933,0.47776273347062403
1230,nguyên_kit,0.5039658328248933,0.47776273347062403
1046,mallb,0.5039658328248933,0.47776273347062403
1233,ngành,0.5039658328248933,0.47776273347062403
1044,mak,0.5039658328248933,0.47776273347062403
1234,ngày_nay,0.5039658328248933,0.47776273347062403
1235,ngáo,0.5039658328248933,0.47776273347062403
1039,lực,0.5039658328248933,0.47776273347062403
1033,lứa,0.5039658328248933,0.47776273347062403
1032,lục,0.5039658328248933,0.47776273347062403
1053,mem,0.5039658328248933,0.47776273347062403
1376,phai,0.5039658328248933,0.47776273347062403
0,01,0.5039658328248933,0.47776273347062403
1383,phiền_phức,0.5039658328248933,0.47776273347062403
1978,vị,0.5039658328248933,0.47776273347062403
1976,vệ_sinh,0.5039658328248933,0.47776273347062403
1974,vẽ,0.5039658328248933,0.47776273347062403
1972,vặt,0.5039658328248933,0.47776273347062403
1971,vắng,0.5039658328248933,0.47776273347062403
1968,vẫng,0.5039658328248933,0.47776273347062403
1963,vũ,0.5039658328248933,0.47776273347062403
1960,võ,0.5039658328248933,0.47776273347062403
1949,vui_tính_chất_lượng,0.5039658328248933,0.47776273347062403
1944,vos,0.5039658328248933,0.47776273347062403
1943,volume,0.5039658328248933,0.47776273347062403
1942,voi,0.5039658328248933,0.47776273347062403
1939,vkl,0.5039658328248933,0.47776273347062403
1933,vinh_dự,0.5039658328248933,0.47776273347062403
1930,very_good,0.5039658328248933,0.47776273347062403
1979,vọc,0.5039658328248933,0.47776273347062403
1982,vội,0.5039658328248933,0.47776273347062403
1985,vờichat,0.5039658328248933,0.47776273347062403
1988,vụn,0.5039658328248933,0.47776273347062403
2026,xài_mướt,0.5039658328248933,0.47776273347062403
2023,xà,0.5039658328248933,0.47776273347062403
2022,xzs,0.5039658328248933,0.47776273347062403
2021,xz2,0.5039658328248933,0.47776273347062403
2018,xuất_xứ,0.5039658328248933,0.47776273347062403
2016,xuất,0.5039658328248933,0.47776273347062403
2014,xung,0.5039658328248933,0.47776273347062403
1929,very,0.5039658328248933,0.47776273347062403
2011,xperia,0.5039658328248933,0.47776273347062403
2006,xiền,0.5039658328248933,0.47776273347062403
2002,xaomi,0.5039658328248933,0.47776273347062403
2000,xai,0.5039658328248933,0.47776273347062403
1998,wá,0.5039658328248933,0.47776273347062403
1995,wf,0.5039658328248933,0.47776273347062403
1994,wed,0.5039658328248933,0.47776273347062403
1989,vứt,0.5039658328248933,0.47776273347062403
2007,xl,0.5039658328248933,0.47776273347062403
2029,xách,0.5039658328248933,0.47776273347062403
1928,vcl,0.5039658328248933,0.47776273347062403
1922,v50s,0.5039658328248933,0.47776273347062403
1861,tả,0.5039658328248933,0.47776273347062403
1858,tạch,0.5039658328248933,0.47776273347062403
1855,tưởng_bao,0.5039658328248933,0.47776273347062403
1851,tương_đương,0.5039658328248933,0.47776273347062403
1850,tương_xứng,0.5039658328248933,0.47776273347062403
1848,tương_tác,0.5039658328248933,0.47776273347062403
1847,tương_thích,0.5039658328248933,0.47776273347062403
1845,tương,0.5039658328248933,0.47776273347062403
1843,tươi,0.5039658328248933,0.47776273347062403
1833,tôm,0.5039658328248933,0.47776273347062403
1828,tích,0.5039658328248933,0.47776273347062403
1827,tí_ti,0.5039658328248933,0.47776273347062403
1822,tèo,0.5039658328248933,0.47776273347062403
1821,tâm_lý,0.5039658328248933,0.47776273347062403
1816,tyêt_vời,0.5039658328248933,0.47776273347062403
1866,tận_hưởng,0.5039658328248933,0.47776273347062403
1867,tận_mắt,0.5039658328248933,0.47776273347062403
1875,tỏ,0.5039658328248933,0.47776273347062403
1877,tốc_chiến,0.5039658328248933,0.47776273347062403
1920,v40,0.5039658328248933,0.47776273347062403
1919,v30,0.5039658328248933,0.47776273347062403
1918,uổng,0.5039658328248933,0.47776273347062403
1917,uống,0.5039658328248933,0.47776273347062403
1914,uwu,0.5039658328248933,0.47776273347062403
1913,ut,0.5039658328248933,0.47776273347062403
1908,uoc,0.5039658328248933,0.47776273347062403
1926,vao,0.5039658328248933,0.47776273347062403
1904,ultra,0.5039658328248933,0.47776273347062403
1898,tự_hào,0.5039658328248933,0.47776273347062403
1895,tức,0.5039658328248933,0.47776273347062403
1890,tổng_mua,0.5039658328248933,0.47776273347062403
1888,tổng_còn,0.5039658328248933,0.47776273347062403
1887,tốtt,0.5039658328248933,0.47776273347062403
1885,tốt_tính,0.5039658328248933,0.47776273347062403
1880,tối_đa,0.5039658328248933,0.47776273347062403
1901,tỳ,0.5039658328248933,0.47776273347062403
2032,xây_dựng,0.5039658328248933,0.47776273347062403
2034,xét,0.5039658328248933,0.47776273347062403
2040,xưa,0.5039658328248933,0.47776273347062403
2180,đẳng_cấp,0.5039658328248933,0.47776273347062403
2178,đậu,0.5039658328248933,0.47776273347062403
2175,đậm_đà,0.5039658328248933,0.47776273347062403
2173,đầu_tư_vấn,0.5039658328248933,0.47776273347062403
2165,đại,0.5039658328248933,0.47776273347062403
2164,đương_nhiên,0.5039658328248933,0.47776273347062403
2162,đơn_giản,0.5039658328248933,0.47776273347062403
2159,đăng_nhập,0.5039658328248933,0.47776273347062403
2158,đăng_ký,0.5039658328248933,0.47776273347062403
2153,đôi_khi,0.5039658328248933,0.47776273347062403
2148,đón_nhận,0.5039658328248933,0.47776273347062403
2140,đáo,0.5039658328248933,0.47776273347062403
2139,đánh_đồng_tiền,0.5039658328248933,0.47776273347062403
2138,đánh_vật,0.5039658328248933,0.47776273347062403
2137,đánh_giá_như,0.5039658328248933,0.47776273347062403
2185,đẹp_đẽ,0.5039658328248933,0.47776273347062403
2191,đều_đặn,0.5039658328248933,0.47776273347062403
2192,để_dành,0.5039658328248933,0.47776273347062403
2194,đểu,0.5039658328248933,0.47776273347062403
2253,ớn,0.5039658328248933,0.47776273347062403
2245,ẩm,0.5039658328248933,0.47776273347062403
2244,ầm_ầm,0.5039658328248933,0.47776273347062403
2242,ấn,0.5039658328248933,0.47776273347062403
2240,ấm,0.5039658328248933,0.47776273347062403
2238,ảnk,0.5039658328248933,0.47776273347062403
2228,đứt,0.5039658328248933,0.47776273347062403
2136,đánh_cược,0.5039658328248933,0.47776273347062403
2224,đụng_chạm,0.5039658328248933,0.47776273347062403
2217,đột_ngột,0.5039658328248933,0.47776273347062403
2215,đội_ngũ,0.5039658328248933,0.47776273347062403
2209,đồng_hồ,0.5039658328248933,0.47776273347062403
2207,đồn,0.5039658328248933,0.47776273347062403
2206,đồ_họa,0.5039658328248933,0.47776273347062403
2199,đọ,0.5039658328248933,0.47776273347062403
2198,định,0.5039658328248933,0.47776273347062403
2223,đục,0.5039658328248933,0.47776273347062403
2134,đáng_ra,0.5039658328248933,0.47776273347062403
2131,đày,0.5039658328248933,0.47776273347062403
2128,đx,0.5039658328248933,0.47776273347062403
2074,ánh,0.5039658328248933,0.47776273347062403
2073,án,0.5039658328248933,0.47776273347062403
2071,àquốc,0.5039658328248933,0.47776273347062403
2070,zl,0.5039658328248933,0.47776273347062403
2067,zenpad,0.5039658328248933,0.47776273347062403
2064,z3,0.5039658328248933,0.47776273347062403
2063,z10,0.5039658328248933,0.47776273347062403
2075,ánh_kim,0.5039658328248933,0.47776273347062403
2062,yếu_tố,0.5039658328248933,0.47776273347062403
2055,youtube_vậy,0.5039658328248933,0.47776273347062403
2053,yc,0.5039658328248933,0.47776273347062403
2051,y_nguyên,0.5039658328248933,0.47776273347062403
2050,y5,0.5039658328248933,0.47776273347062403
2049,xử,0.5039658328248933,0.47776273347062403
2045,xẹt,0.5039658328248933,0.47776273347062403
2043,xạc,0.5039658328248933,0.47776273347062403
2060,yêu_thương,0.5039658328248933,0.47776273347062403
1815,tyêt,0.5039658328248933,0.47776273347062403
2080,âm,0.5039658328248933,0.47776273347062403
