,word,score,pvalue
3439,ổn_định,25.562416791091206,4.2830094676460985e-07
36,app,25.492861642137257,4.4402271181326975e-07
2753,tuần,25.34254185996907,4.800046863629417e-07
946,hiển_thị,25.252066419372902,5.030564408981837e-07
415,chức_năng,25.162271104524507,5.270322958644908e-07
1947,nặng,24.88282374820029,6.092282258616899e-07
2532,thỉnh_thoảng,23.993211502826213,9.667596195906688e-07
466,cuộc_gọi,23.993211502826213,9.667596195906688e-07
736,facebook,23.919642857142858,1.004416678197844e-06
783,ghi_âm,23.919642857142858,1.004416678197844e-06
1350,liên_quân,23.919642857142858,1.004416678197844e-06
377,chập_chờn,23.919642857142858,1.004416678197844e-06
2029,phê,23.919642857142858,1.004416678197844e-06
1363,load,23.919642857142858,1.004416678197844e-06
1859,nhẹ,23.889337004324926,1.0203537057882964e-06
3242,đt,23.690209601924682,1.1315672551587981e-06
29,android,23.6073038570239,1.1813824862470886e-06
2612,to,23.39787635962373,1.3172387502528908e-06
3306,đươc,23.277499072370645,1.4023099855737452e-06
2556,thực_sự,23.277499072370645,1.4023099855737452e-06
3415,ảnh,22.690337200368926,1.9032254008577065e-06
1351,liên_tục,21.79011365757236,3.0416339264119852e-06
1228,khởi_động,21.028253196879803,4.525603209298502e-06
2846,tắt,20.909603034942982,4.814748147004602e-06
527,cải_thiện,20.909603034942982,4.814748147004602e-06
43,ba,20.086869434223857,7.400300544795581e-06
2890,tụt,20.086869434223857,7.400300544795581e-06
316,chán,19.40960366480252,1.0547532671051921e-05
3113,xài,19.23172444094338,1.1577336428278817e-05
544,cấu_hình,19.191994516384625,1.1820808285383585e-05
3264,đáp_ứng,18.933024118918752,1.3538861198721062e-05
3081,xem,18.91630771616224,1.3658013161200754e-05
413,chủ_yếu,18.595239166495265,1.6162367750103853e-05
530,cảm_biến,18.595239166495265,1.6162367750103853e-05
2501,thường_xuyên,18.595239166495265,1.6162367750103853e-05
3270,đêm,18.595239166495265,1.6162367750103853e-05
1916,nét,18.568469521067104,1.63909346697426e-05
367,chất,18.568469521067104,1.63909346697426e-05
3345,đến,18.379321088561106,1.8101182157002588e-05
2327,sạc,18.37856948402962,1.8108323861979227e-05
1806,nhu_cầu,18.030428282516464,2.1740214500984532e-05
3286,đông,17.939732142857146,2.280111298145651e-05
2289,star,17.939732142857146,2.280111298145651e-05
1804,nhoè,17.939732142857146,2.280111298145651e-05
3106,xuất_hiện,17.939732142857146,2.280111298145651e-05
1340,link,17.939732142857146,2.280111298145651e-05
2279,song,17.939732142857146,2.280111298145651e-05
1332,lcd,17.939732142857146,2.280111298145651e-05
2052,phần_cứng,17.939732142857146,2.280111298145651e-05
853,giựt,17.939732142857146,2.280111298145651e-05
2425,thi_thoảng,17.939732142857146,2.280111298145651e-05
718,dự_tính,17.939732142857146,2.280111298145651e-05
660,dã_man,17.939732142857146,2.280111298145651e-05
642,duy,17.939732142857146,2.280111298145651e-05
3004,văng,17.569159601130487,2.77045175224607e-05
1127,id,17.569159601130487,2.77045175224607e-05
2755,tuột,17.569159601130487,2.77045175224607e-05
949,hiện_nay,17.569159601130487,2.77045175224607e-05
1399,lác,17.569159601130487,2.77045175224607e-05
236,cam,17.499913034747777,2.873208266094862e-05
988,hoặc,17.366895387647066,3.081466708776487e-05
146,bình_thường,16.89380428929351,3.953040239068614e-05
1836,nhạc,16.541213982685846,4.760403941151766e-05
1078,hết,16.451127933167058,4.992047161018423e-05
1362,loa,16.314045763788908,5.366470228214372e-05
1005,hàng,16.086430733931735,6.0516100694319305e-05
443,con,15.766078777395618,7.16761542078325e-05
1268,kém,15.3611913760465,8.879341190504297e-05
1555,mua,15.35834186348641,8.892742814587722e-05
3218,đc,15.2092763090722,9.622955800609436e-05
2966,vos,15.125350881358981,0.00010060322261781394
3233,điểm,15.015352812367226,0.00010664007880785218
1987,oppo,14.838802262226283,0.00011710123857409566
3193,êm,14.514980519783501,0.00013904939562597217
2914,update,14.496131831028244,0.00014044764413862707
3171,zalo,14.496131831028244,0.00014044764413862707
2649,trong,14.392940312940933,0.0001483574649967213
540,cảnh_báo,13.391246289482574,0.0002528013581498942
643,duy_nhất,13.391246289482574,0.0002528013581498942
1680,mở,12.729054303692363,0.0003600185446477762
3258,đáng,12.525753288894066,0.0004013810440856127
359,chạm,12.463710343382095,0.0004149349042217257
2785,tính_năng,12.463710343382095,0.0004149349042217257
1851,nhận_xét,12.463710343382095,0.0004149349042217257
742,fb,12.463710343382095,0.0004149349042217257
2102,quay,12.441411874100146,0.0004199182284309966
380,chắc_chắn,12.380697845785152,0.00043379499026980576
2174,rõ,12.197933025160417,0.0004784249584280979
1992,os,11.996605751413107,0.0005329753348791495
1195,khuyết_điểm,11.996605751413107,0.0005329753348791495
3352,để_ý,11.996605751413107,0.0005329753348791495
1138,ios,11.996605751413107,0.0005329753348791495
1682,mở_màn,11.996605751413107,0.0005329753348791495
2149,reset,11.996605751413107,0.0005329753348791495
572,cột,11.996605751413107,0.0005329753348791495
65,bao_lâu,11.996605751413107,0.0005329753348791495
1775,ngắt,11.996605751413107,0.0005329753348791495
2523,thế_hệ,11.959821428571429,0.0005436008022891108
3100,xu,11.959821428571429,0.0005436008022891108
945,hiên,11.959821428571429,0.0005436008022891108
22,amoled,11.959821428571429,0.0005436008022891108
295,chrome,11.959821428571429,0.0005436008022891108
902,gốc,11.959821428571429,0.0005436008022891108
734,exynos,11.959821428571429,0.0005436008022891108
2203,rỗ,11.959821428571429,0.0005436008022891108
955,hiệu_suất,11.959821428571429,0.0005436008022891108
1481,lởm,11.959821428571429,0.0005436008022891108
1970,oasis,11.959821428571429,0.0005436008022891108
759,focus,11.959821428571429,0.0005436008022891108
1984,onscreen,11.959821428571429,0.0005436008022891108
2233,search,11.959821428571429,0.0005436008022891108
1579,mát,11.959821428571429,0.0005436008022891108
2550,thừa,11.959821428571429,0.0005436008022891108
2235,selfie,11.959821428571429,0.0005436008022891108
1420,lô,11.959821428571429,0.0005436008022891108
664,dò,11.959821428571429,0.0005436008022891108
1374,loạn,11.959821428571429,0.0005436008022891108
1336,life,11.959821428571429,0.0005436008022891108
3256,đá,11.959821428571429,0.0005436008022891108
2442,thoát,11.959821428571429,0.0005436008022891108
2584,tiêu_hao,11.959821428571429,0.0005436008022891108
2708,trắng_xoá,11.959821428571429,0.0005436008022891108
2620,touch,11.959821428571429,0.0005436008022891108
374,chậm_rì,11.959821428571429,0.0005436008022891108
2909,unbox,11.959821428571429,0.0005436008022891108
1834,nhược,11.959821428571429,0.0005436008022891108
2680,trù,11.959821428571429,0.0005436008022891108
2988,vé_số,11.959821428571429,0.0005436008022891108
2998,vô_địch,11.959821428571429,0.0005436008022891108
129,bàn_ủi,11.959821428571429,0.0005436008022891108
820,giây,11.959821428571429,0.0005436008022891108
3222,đeo,11.959821428571429,0.0005436008022891108
170,bảng_số,11.959821428571429,0.0005436008022891108
1630,mạnh_mẽ,11.959821428571429,0.0005436008022891108
1874,những_ai,11.959821428571429,0.0005436008022891108
173,bảo_mật,11.959821428571429,0.0005436008022891108
3284,đôi_khi,11.959821428571429,0.0005436008022891108
3387,đổi_mới,11.959821428571429,0.0005436008022891108
3434,ồn,11.959821428571429,0.0005436008022891108
2686,trơn_tru,11.959821428571429,0.0005436008022891108
308,chuyển,11.944668502162463,0.0005480398115804483
1726,ngon,11.856850678972268,0.0005744961521069185
1632,mất,11.644187240119102,0.0006440346721218979
1213,không_thể,11.528225085435604,0.0006854742866694579
589,cực,11.453983810677725,0.0007134089096519843
1673,mới,11.33014485894177,0.0007625895228748774
512,cũ,11.305155718095858,0.0007729216588184769
2548,thứ,11.165194902148988,0.0008334621276915827
897,gọi,10.960539745658242,0.0009307270277418048
2571,tin,10.739745640697489,0.0010485874651372414
1302,kết_nối,10.728529845481134,0.0010549622986927608
2032,phím,10.728529845481134,0.0010549622986927608
2527,thế_này,10.728529845481134,0.0010549622986927608
3301,đơn_giản,10.728529845481134,0.0010549622986927608
1876,nhựa,10.499947820848664,0.0011937791559470524
1476,lớn,10.478628653790395,0.0012076336219959878
1408,lâu_lâu,10.454801517471491,0.0012233105708300063
2299,suốt,10.454801517471491,0.0012233105708300063
667,dù,10.434731514386268,0.0012366752373629414
3360,đọc,10.434731514386268,0.0012366752373629414
1179,khoá,10.367843228416787,0.0012822926262861406
2774,tìm,10.367843228416787,0.0012822926262861406
3190,âm_thanh,10.367843228416787,0.0012822926262861406
2479,thích_hợp,10.367843228416787,0.0012822926262861406
1191,khuyến_mãi,10.367843228416787,0.0012822926262861406
2733,trừ,9.984604865182359,0.001578544249813069
631,dt,9.665503678141654,0.0018776027744412697
2513,thật_sự,9.665503678141654,0.0018776027744412697
798,giao,9.577820097490644,0.0019694210436615777
469,cài,9.56731086359516,0.0019807271063268924
665,dòng,9.56731086359516,0.0019807271063268924
1573,màu_sắc,9.284234760533552,0.002311344592861829
2470,tháng,8.886027036040534,0.0028736135085655435
3236,điện_thoại,8.817675961858136,0.002983263837604954
3143,xấu,8.704122491916443,0.003174912135033079
1959,nổi,8.683447693823533,0.0032111295877331756
1392,làm_sao,8.683447693823533,0.0032111295877331756
2971,vsmart,8.590136347415182,0.0033798869883377805
397,chịu,8.497620547379087,0.003556112259468497
1754,ngân_hàng,8.497620547379087,0.003556112259468497
714,dữ_liệu,8.497620547379087,0.003556112259468497
2086,pubg,8.497620547379087,0.003556112259468497
1605,môi_trường,8.497620547379087,0.003556112259468497
2489,thông_thường,8.497620547379087,0.003556112259468497
2098,quan_trọng,8.497620547379087,0.003556112259468497
2778,tình_trạng,8.497620547379087,0.003556112259468497
1849,nhận_diện,8.497620547379087,0.003556112259468497
735,face,8.497620547379087,0.003556112259468497
2158,root,8.497620547379087,0.003556112259468497
2700,trải_nghiệm,8.339762995063648,0.0038786657243301925
1083,hệ_điều_hành,8.294274582733427,0.0039770263626277905
2105,quen,8.294274582733427,0.0039770263626277905
3072,xa,8.294274582733427,0.0039770263626277905
2641,treo,8.294274582733427,0.0039770263626277905
1238,kindle,8.294274582733427,0.0039770263626277905
1209,khó_chịu,8.294274582733427,0.0039770263626277905
2362,sụt,8.294274582733427,0.0039770263626277905
948,hiện,8.294274582733427,0.0039770263626277905
920,hang,8.194102276969017,0.0042026784837512505
1405,lâu,8.132393619652433,0.004348130626141973
494,có_vẻ,8.054809230523116,0.004538302152305088
1139,ip,8.054809230523116,0.004538302152305088
1388,làm,7.86540820135445,0.005038944960965646
2306,sáng,7.86540820135445,0.005038944960965646
3153,xử_lý,7.8471711631402155,0.005090029086300863
495,có_điều,7.840881111196121,0.005107770424768307
3110,xuống,7.840881111196121,0.005107770424768307
1696,nay,7.724605752894352,0.005447325354282084
1478,lớn_tuổi,7.307655844509323,0.006866143884883175
2004,phim,7.307655844509323,0.006866143884883175
640,dung_lượng,7.307655844509323,0.006866143884883175
3,active,6.980367852682032,0.00824086684768955
2970,vs,6.963845826334454,0.008317306598217191
3402,đủ,6.806783698296215,0.00908121908471509
2036,phù_hợp,6.7218784097108575,0.00952372690301905
2870,tốt,6.701608408598749,0.009632597884710624
390,chết,6.695623144741287,0.009664988195850552
2038,phút,6.695623144741287,0.009664988195850552
3413,ưu_điểm,6.695623144741287,0.009664988195850552
1670,một_vài,6.695623144741287,0.009664988195850552
1904,nuột,6.695623144741287,0.009664988195850552
1273,kép,6.695623144741287,0.009664988195850552
2950,vinsmart,6.695623144741287,0.009664988195850552
2146,redmi,6.695623144741287,0.009664988195850552
981,hoá_ra,6.695623144741287,0.009664988195850552
3003,văn_phòng,6.695623144741287,0.009664988195850552
311,chuông,6.695623144741287,0.009664988195850552
2776,tìm_kiếm,6.695623144741287,0.009664988195850552
3444,ứng,6.695623144741287,0.009664988195850552
3210,đa_nhiệm,6.695623144741287,0.009664988195850552
778,gcam,6.695623144741287,0.009664988195850552
1241,kinh_khủng,6.695623144741287,0.009664988195850552
78,bin,6.695623144741287,0.009664988195850552
2405,tham_khảo,6.695623144741287,0.009664988195850552
2658,trung_tâm,6.695623144741287,0.009664988195850552
3419,ấn,6.695623144741287,0.009664988195850552
841,giọng,6.695623144741287,0.009664988195850552
2765,tác_dụng,6.695623144741287,0.009664988195850552
3285,đôi_lúc,6.695623144741287,0.009664988195850552
2118,quét,6.695623144741287,0.009664988195850552
1290,kĩ,6.651026206177383,0.009909873229723688
2829,tải,6.651026206177383,0.009909873229723688
1895,note,6.651026206177383,0.009909873229723688
3335,đặc_biệt,6.651026206177383,0.009909873229723688
2413,thao_tác,6.651026206177383,0.009909873229723688
2347,sọc,6.651026206177383,0.009909873229723688
3398,đỡ,6.3538500669958164,0.011712683594566578
2824,tạm,6.30970044792833,0.01200791259517744
2142,realme,6.220705937050073,0.012626475858261056
3282,đôi,6.220705937050073,0.012626475858261056
3405,đừng,6.220705937050073,0.012626475858261056
612,di_động,6.220705937050073,0.012626475858261056
709,dở,6.220705937050073,0.012626475858261056
1347,liên_lạc,6.220705937050073,0.012626475858261056
3107,xuất_sắc,6.220705937050073,0.012626475858261056
2831,tấm,6.220705937050073,0.012626475858261056
1453,lắm,6.1771770864487765,0.012940857701808011
3403,đứng,6.088894208299222,0.013603419822548436
3137,xước,6.088894208299222,0.013603419822548436
1787,nhanh,6.038553213206322,0.013996750180192113
2588,tiếng,6.007889949729254,0.014242048226935122
2852,tệ,6.003989611662133,0.014273565502987745
2226,screen,5.979910714285714,0.01446973471026485
2894,từ_chối,5.979910714285714,0.01446973471026485
1170,khay,5.979910714285714,0.01446973471026485
2758,tweet,5.979910714285714,0.01446973471026485
1488,lựa,5.979910714285714,0.01446973471026485
827,giải_nhiệt,5.979910714285714,0.01446973471026485
51,ban_ngày,5.979910714285714,0.01446973471026485
1494,macro,5.979910714285714,0.01446973471026485
3167,yếu_đuối,5.979910714285714,0.01446973471026485
2904,tỷ_lệ,5.979910714285714,0.01446973471026485
830,giải_trình,5.979910714285714,0.01446973471026485
3172,zalopay,5.979910714285714,0.01446973471026485
1496,mah,5.979910714285714,0.01446973471026485
1512,menu,5.979910714285714,0.01446973471026485
2213,sai_lầm,5.979910714285714,0.01446973471026485
1502,maps,5.979910714285714,0.01446973471026485
2707,trắng_bạch,5.979910714285714,0.01446973471026485
566,cồng_kềnh,5.979910714285714,0.01446973471026485
3212,đa_số,5.979910714285714,0.01446973471026485
3197,ôi,5.979910714285714,0.01446973471026485
2729,trợ_lý,5.979910714285714,0.01446973471026485
1142,ipados,5.979910714285714,0.01446973471026485
1591,mè,5.979910714285714,0.01446973471026485
1594,méo_mặt,5.979910714285714,0.01446973471026485
28,androi,5.979910714285714,0.01446973471026485
858,gon,5.979910714285714,0.01446973471026485
2444,thoả,5.979910714285714,0.01446973471026485
2920,uổng,5.979910714285714,0.01446973471026485
1128,ig,5.979910714285714,0.01446973471026485
523,cạn_kiệt,5.979910714285714,0.01446973471026485
863,grab,5.979910714285714,0.01446973471026485
584,cứng_ngắc,5.979910714285714,0.01446973471026485
27,andr,5.979910714285714,0.01446973471026485
1126,icon,5.979910714285714,0.01446973471026485
1121,hữu,5.979910714285714,0.01446973471026485
2183,rơi_rớt,5.979910714285714,0.01446973471026485
1117,hụt_hẫng,5.979910714285714,0.01446973471026485
2448,thoảng,5.979910714285714,0.01446973471026485
1097,hồ_chí_minh,5.979910714285714,0.01446973471026485
3381,đồng_thời,5.979910714285714,0.01446973471026485
2454,thua_thiệt,5.979910714285714,0.01446973471026485
504,công_tác,5.979910714285714,0.01446973471026485
1582,máy_cái,5.979910714285714,0.01446973471026485
2705,trận,5.979910714285714,0.01446973471026485
2438,thiệt_thòi,5.979910714285714,0.01446973471026485
548,cầm_hơi,5.979910714285714,0.01446973471026485
1652,mệt,5.979910714285714,0.01446973471026485
3395,đột_tử,5.979910714285714,0.01446973471026485
1155,joi,5.979910714285714,0.01446973471026485
1523,mipow,5.979910714285714,0.01446973471026485
1537,mobiphone,5.979910714285714,0.01446973471026485
32,anh_em,5.979910714285714,0.01446973471026485
2202,rổi,5.979910714285714,0.01446973471026485
2742,tung,5.979910714285714,0.01446973471026485
2911,unsealed,5.979910714285714,0.01446973471026485
1554,mtb,5.979910714285714,0.01446973471026485
502,công_nhận,5.979910714285714,0.01446973471026485
101,book,5.979910714285714,0.01446973471026485
2737,ttay,5.979910714285714,0.01446973471026485
1560,mxh,5.979910714285714,0.01446973471026485
2200,rồng,5.979910714285714,0.01446973471026485
2199,rồi_đây,5.979910714285714,0.01446973471026485
3049,vợ_chồng,5.979910714285714,0.01446973471026485
1570,mành,5.979910714285714,0.01446973471026485
551,cẩn,5.979910714285714,0.01446973471026485
2385,tay_đôi,5.979910714285714,0.01446973471026485
1578,mái,5.979910714285714,0.01446973471026485
2934,ver,5.979910714285714,0.01446973471026485
1425,lý_tưởng,5.979910714285714,0.01446973471026485
1475,lột,5.979910714285714,0.01446973471026485
2276,snapdragon,5.979910714285714,0.01446973471026485
2292,stylus,5.979910714285714,0.01446973471026485
1320,lad,5.979910714285714,0.01446973471026485
57,banks,5.979910714285714,0.01446973471026485
743,fe,5.979910714285714,0.01446973471026485
2282,soạn,5.979910714285714,0.01446973471026485
3096,xoá,5.979910714285714,0.01446973471026485
738,fail,5.979910714285714,0.01446973471026485
737,factory,5.979910714285714,0.01446973471026485
2278,sock,5.979910714285714,0.01446973471026485
2827,tả,5.979910714285714,0.01446973471026485
730,emei,5.979910714285714,0.01446973471026485
3429,ốm,5.979910714285714,0.01446973471026485
2865,tối_thiểu,5.979910714285714,0.01446973471026485
3102,xung_quanh,5.979910714285714,0.01446973471026485
1335,lg,5.979910714285714,0.01446973471026485
3103,xung_đột,5.979910714285714,0.01446973471026485
2867,tối_ưu,5.979910714285714,0.01446973471026485
1341,list,5.979910714285714,0.01446973471026485
1343,livestream,5.979910714285714,0.01446973471026485
2819,tường,5.979910714285714,0.01446973471026485
711,dỡ,5.979910714285714,0.01446973471026485
3114,xào,5.979910714285714,0.01446973471026485
1260,kiệt,5.979910714285714,0.01446973471026485
3090,xiu,5.979910714285714,0.01446973471026485
749,file,5.979910714285714,0.01446973471026485
1316,kỹ_thuật_viên,5.979910714285714,0.01446973471026485
779,gen,5.979910714285714,0.01446973471026485
777,gb,5.979910714285714,0.01446973471026485
1272,kéo_theo,5.979910714285714,0.01446973471026485
775,gamut,5.979910714285714,0.01446973471026485
774,gaming,5.979910714285714,0.01446973471026485
52,ban_đêm,5.979910714285714,0.01446973471026485
771,gallery,5.979910714285714,0.01446973471026485
2290,stereo,5.979910714285714,0.01446973471026485
768,fullhd,5.979910714285714,0.01446973471026485
2849,tẹt,5.979910714285714,0.01446973471026485
1285,kín_kẽ,5.979910714285714,0.01446973471026485
1287,kít,5.979910714285714,0.01446973471026485
1265,knox,5.979910714285714,0.01446973471026485
2286,ssung,5.979910714285714,0.01446973471026485
758,fm,5.979910714285714,0.01446973471026485
2284,spen,5.979910714285714,0.01446973471026485
2843,tận_tâm,5.979910714285714,0.01446973471026485
754,flags,5.979910714285714,0.01446973471026485
2860,tỏng,5.979910714285714,0.01446973471026485
2839,tần_số,5.979910714285714,0.01446973471026485
56,banhanggiakho,5.979910714285714,0.01446973471026485
2259,silk,5.979910714285714,0.01446973471026485
1230,khủng_khiếp,5.979910714285714,0.01446973471026485
2818,tương_ứng,5.979910714285714,0.01446973471026485
659,dã,5.979910714285714,0.01446973471026485
2305,sách_báo,5.979910714285714,0.01446973471026485
656,dân,5.979910714285714,0.01446973471026485
813,giá_sử_dụng,5.979910714285714,0.01446973471026485
1656,mỏi_mắt,5.979910714285714,0.01446973471026485
647,dynamic,5.979910714285714,0.01446973471026485
2423,thgian,5.979910714285714,0.01446973471026485
1433,lưu_tâm,5.979910714285714,0.01446973471026485
1200,khác_biệt,5.979910714285714,0.01446973471026485
817,gián_đoạn,5.979910714285714,0.01446973471026485
42,auto,5.979910714285714,0.01446973471026485
635,du_lịch,5.979910714285714,0.01446973471026485
1442,lượt,5.979910714285714,0.01446973471026485
1444,lạm_dụng,5.979910714285714,0.01446973471026485
630,drop,5.979910714285714,0.01446973471026485
628,doraemon,5.979910714285714,0.01446973471026485
40,auth,5.979910714285714,0.01446973471026485
619,disable,5.979910714285714,0.01446973471026485
1458,lặp_đi_lặp_lại,5.979910714285714,0.01446973471026485
1463,lệ_thuộc,5.979910714285714,0.01446973471026485
2772,tên_lửa,5.979910714285714,0.01446973471026485
2228,sdt,5.979910714285714,0.01446973471026485
3140,xạt,5.979910714285714,0.01446973471026485
2244,setting,5.979910714285714,0.01446973471026485
2814,tương_tự,5.979910714285714,0.01446973471026485
79,binh,5.979910714285714,0.01446973471026485
3068,word,5.979910714285714,0.01446973471026485
3118,xác_suất,5.979910714285714,0.01446973471026485
1364,loading,5.979910714285714,0.01446973471026485
1366,logo,5.979910714285714,0.01446973471026485
2813,tương_tác,5.979910714285714,0.01446973471026485
2812,tương_thích,5.979910714285714,0.01446973471026485
2811,tương_lai,5.979910714285714,0.01446973471026485
2810,tươm_tất,5.979910714285714,0.01446973471026485
3067,window,5.979910714285714,0.01446973471026485
2296,suy_nghĩ,5.979910714285714,0.01446973471026485
2809,tươi_sáng,5.979910714285714,0.01446973471026485
2804,tư,5.979910714285714,0.01446973471026485
1222,khẳng_định,5.979910714285714,0.01446973471026485
1389,làm_nên,5.979910714285714,0.01446973471026485
1395,làm_đẹp,5.979910714285714,0.01446973471026485
3132,xót,5.979910714285714,0.01446973471026485
3063,wed,5.979910714285714,0.01446973471026485
2797,túm,5.979910714285714,0.01446973471026485
2876,tồn,5.979910714285714,0.01446973471026485
1409,lâu_lắc,5.979910714285714,0.01446973471026485
1412,lên_cân,5.979910714285714,0.01446973471026485
492,có_khi,5.979910714285714,0.01446973471026485
2857,tỉnh_lẻ,5.979910714285714,0.01446973471026485
1789,nhanh_nhạy,5.979910714285714,0.01446973471026485
375,chậm_rì_rì,5.979910714285714,0.01446973471026485
2625,tp,5.979910714285714,0.01446973471026485
1965,nội_thành,5.979910714285714,0.01446973471026485
2623,toả,5.979910714285714,0.01446973471026485
1964,nội_dung_tra,5.979910714285714,0.01446973471026485
985,hoạt_động_binh,5.979910714285714,0.01446973471026485
268,che_khuất,5.979910714285714,0.01446973471026485
376,chập,5.979910714285714,0.01446973471026485
1960,nổi_bật,5.979910714285714,0.01446973471026485
2481,thô,5.979910714285714,0.01446973471026485
2626,tphcm,5.979910714285714,0.01446973471026485
1957,nồi,5.979910714285714,0.01446973471026485
371,chấy,5.979910714285714,0.01446973471026485
1011,hàng_đầu,5.979910714285714,0.01446973471026485
160,băng_dính,5.979910714285714,0.01446973471026485
914,hah,5.979910714285714,0.01446973471026485
2349,số_dư,5.979910714285714,0.01446973471026485
273,checker,5.979910714285714,0.01446973471026485
363,chảo,5.979910714285714,0.01446973471026485
2477,thâyd,5.979910714285714,0.01446973471026485
1969,nữ_tính,5.979910714285714,0.01446973471026485
23,amolet,5.979910714285714,0.01446973471026485
255,case,5.979910714285714,0.01446973471026485
1028,híc,5.979910714285714,0.01446973471026485
417,chứng_minh,5.979910714285714,0.01446973471026485
1769,ngả,5.979910714285714,0.01446973471026485
414,chủ_động,5.979910714285714,0.01446973471026485
1770,ngầm,5.979910714285714,0.01446973471026485
2143,reboost,5.979910714285714,0.01446973471026485
1771,ngần_ngại,5.979910714285714,0.01446973471026485
2554,thực_hiện,5.979910714285714,0.01446973471026485
1784,nha_trang,5.979910714285714,0.01446973471026485
3368,đối_với,5.979910714285714,0.01446973471026485
297,chu,5.979910714285714,0.01446973471026485
2137,random,5.979910714285714,0.01446973471026485
400,chọn_lựa,5.979910714285714,0.01446973471026485
1798,nhiên,5.979910714285714,0.01446973471026485
148,bò,5.979910714285714,0.01446973471026485
394,chỉnh_hình,5.979910714285714,0.01446973471026485
3259,đáng_giá,5.979910714285714,0.01446973471026485
2087,pump,5.979910714285714,0.01446973471026485
1842,nhấp_nháy,5.979910714285714,0.01446973471026485
3312,đại_diện,5.979910714285714,0.01446973471026485
2116,quá_đà,5.979910714285714,0.01446973471026485
2589,tiếng_anh,5.979910714285714,0.01446973471026485
1934,năm_ngoái,5.979910714285714,0.01446973471026485
2380,tay_không,5.979910714285714,0.01446973471026485
2356,sộc,5.979910714285714,0.01446973471026485
2601,tiểu_tiết,5.979910714285714,0.01446973471026485
2599,tiềng,5.979910714285714,0.01446973471026485
1892,noi,5.979910714285714,0.01446973471026485
1897,nowship,5.979910714285714,0.01446973471026485
2096,qua_ngày,5.979910714285714,0.01446973471026485
314,chà,5.979910714285714,0.01446973471026485
987,hoảng_hồn,5.979910714285714,0.01446973471026485
1915,ném,5.979910714285714,0.01446973471026485
