giá 	 1470.6245316724367 	 0.0
rẻ 	 984.492610638016 	 4.217350274396813e-216
giá_cả 	 270.36442648284327 	 9.451141915907999e-61
sale 	 238.8287071298286 	 7.081124047548798e-54
hợp_lý 	 184.7734959154691 	 4.397906102126121e-42
phải_chăng 	 123.74497991967868 	 9.579744629236442e-29
giá_thành 	 112.13145462987853 	 3.343874964338676e-26
so 	 97.94555462433595 	 4.3004565438155986e-23
tốt 	 84.96868270649989 	 3.031284441842357e-20
mua 	 80.25278804068901 	 3.294473060775356e-19
xa_giá 	 79.19678714859438 	 5.6221433617202675e-19
thị_trường 	 69.2971887550201 	 8.469021788631309e-17
chỗ 	 68.55442095630664 	 1.2342406915394673e-16
phù_hợp 	 62.121115204268875 	 3.229697366772922e-15
giảm_giá 	 62.121115204268875 	 3.229697366772922e-15
ngoài 	 61.05457886663111 	 5.551425422254671e-15
săn 	 48.43777646081283 	 3.409368336662529e-12
tiết_kiệm 	 42.748755107808364 	 6.224148221932499e-11
khác 	 36.50854798874643 	 1.5199821557798642e-09
tiền 	 35.15990799477248 	 3.037122278744602e-09
hợp_lí 	 34.64859437751005 	 3.949236281397899e-09
flash 	 29.0626658764877 	 7.007445561238648e-08
khuyến_mãi 	 28.59277363001702 	 8.931488004427549e-08
gia 	 26.68504508907842 	 2.3946777564731765e-07
mã 	 26.441861498733264 	 2.7159034317628755e-07
mắc 	 24.748995983935743 	 6.530280908095953e-07
túi_tiền 	 24.748995983935743 	 6.530280908095953e-07
hoàn 	 24.600491288406438 	 7.053374941888615e-07
bán 	 20.3834118275478 	 6.337678673380731e-06
voucher 	 19.799196787148595 	 8.601881632231917e-06
hời 	 19.799196787148595 	 8.601881632231917e-06
áp 	 18.99116805287411 	 1.3132491334740042e-05
re 	 18.99116805287411 	 1.3132491334740042e-05
nên 	 17.708827214135084 	 2.574292306102716e-05
giảm 	 16.290012207625054 	 5.434966923508806e-05
đợt 	 16.283977035651873 	 5.452305102441716e-05
canh 	 16.001225184714514 	 6.3301505316911e-05
giam 	 14.849397590361448 	 0.00011644525527560508
liên_tục 	 14.27976310923206 	 0.00015754962038696765
vs 	 14.258350275437692 	 0.00015935223415560756
mềm 	 13.220930749366632 	 0.0002768401087830054
gần 	 12.912364042191264 	 0.0003264187638225634
cửa_hàng 	 12.754860227303347 	 0.000355085283819945
nan 	 11.031396580235752 	 0.0008958163455662334
quán 	 9.899598393574298 	 0.0016531484496194423
tiêu_dùng 	 9.899598393574298 	 0.0016531484496194423
sưuax 	 9.899598393574298 	 0.0016531484496194423
thks 	 9.899598393574298 	 0.0016531484496194423
còn_mệt 	 9.899598393574298 	 0.0016531484496194423
sơ_sinh 	 9.899598393574298 	 0.0016531484496194423
vừa_phải 	 9.899598393574298 	 0.0016531484496194423
thương_hiệu 	 9.899598393574298 	 0.0016531484496194423
flashsale 	 9.899598393574298 	 0.0016531484496194423
giá_cạnh_tranh 	 9.899598393574298 	 0.0016531484496194423
unpack 	 9.899598393574298 	 0.0016531484496194423
bình_dân 	 9.899598393574298 	 0.0016531484496194423
cạnh_tranh 	 9.899598393574298 	 0.0016531484496194423
tranh_thủ 	 9.899598393574298 	 0.0016531484496194423
mặt_bằng 	 9.899598393574298 	 0.0016531484496194423
giá_như 	 9.899598393574298 	 0.0016531484496194423
hnag 	 9.899598393574298 	 0.0016531484496194423
lẫn_lộn 	 9.899598393574298 	 0.0016531484496194423
lên_xuống 	 9.899598393574298 	 0.0016531484496194423
ưu_i 	 9.899598393574298 	 0.0016531484496194423
táo_bón 	 9.899598393574298 	 0.0016531484496194423
mà_lại 	 9.687555292162564 	 0.0018552020697266318
shopgiao 	 9.687555292162564 	 0.0018552020697266318
bổ 	 9.687555292162564 	 0.0018552020697266318
tết 	 9.455482783059216 	 0.002105188755661643
nhận 	 8.787614253253157 	 0.003032826223791276
bên 	 8.702954087667173 	 0.003176947798361731
chục 	 8.145006103812527 	 0.004317990997819533
deal 	 8.145006103812527 	 0.004317990997819533
phẩm 	 8.007089428082121 	 0.004659456810654253
ổn 	 7.353163581593834 	 0.006694485356370319
cao 	 7.220176494068388 	 0.007208861927242724
móp 	 7.031310697878329 	 0.008009670846503959
siêu_thị 	 6.671261272269605 	 0.009797982568690633
freeship 	 6.671261272269605 	 0.009797982568690633
dần 	 6.671261272269605 	 0.009797982568690633
mọi_khi 	 6.671261272269605 	 0.009797982568690633
thìa 	 6.671261272269605 	 0.009797982568690633
like 	 6.671261272269605 	 0.009797982568690633
nua 	 6.671261272269605 	 0.009797982568690633
hang 	 6.631184885285262 	 0.010020858449886804
ship 	 6.541579258209307 	 0.010538175816951401
nga 	 6.456182021095632 	 0.011056696509545964
nhe 	 6.303655188706143 	 0.012048928019968503
hãng 	 5.862922328258266 	 0.015463099752836561
nhiều 	 5.798600333896392 	 0.0160389373108204
date 	 5.463955463320304 	 0.019412654220714202
hon 	 5.333741728238173 	 0.020916433942324147
mag 	 5.333741728238173 	 0.020916433942324147
thẩn 	 5.333741728238173 	 0.020916433942324147
nghỉ 	 5.333741728238173 	 0.020916433942324147
đóg 	 5.333741728238173 	 0.020916433942324147
lận 	 5.333741728238173 	 0.020916433942324147
miễn 	 5.333741728238173 	 0.020916433942324147
đại_lí 	 5.333741728238173 	 0.020916433942324147
vua 	 5.333741728238173 	 0.020916433942324147
nguồn_gốc 	 5.333741728238173 	 0.020916433942324147
tầm 	 5.333741728238173 	 0.020916433942324147
xuống 	 5.333741728238173 	 0.020916433942324147
kidsplaza 	 5.333741728238173 	 0.020916433942324147
